content,score,leia_score,leia_incoerente,sentiment
"Melhor site de compras , seguro e confiável, só não dou 5 estrelas pq eles podem melhorar as opções de frete.... Na real o Brasil não é um país sério, absurdo o valor dos fretes. Edit, com a abertura para entrega via transportadora melhorou as entregas, mais ainda pode melhor o sistema de rastreamento pode ser pelo ML tbm, anexa uma funcao dentro do app, e ainda dá pra baixar mais o valor das entregas",3,0.9287,False,2
"Gente não tenho dó que reclamar, mercado livre é um ótimo aplicativo de compras nunca tive problema, as entregas são feitas super rápidas, e os parceiros super responsáveis, comprei um jogo de cama e o mesmo não estava disponível, o meu dinheiro foi devolvido no outro dia pelo mercado pago, a única coisa que deveria melhorar era o frete que as vezes é mais caro que o produto, o produto custa 11$ e o frete 70$ aí não dá! Mais do contrário é maravilhoso!",3,0.8475,False,2
"Tudo q comprei chegou, porém as últimas 4 compras q fiz CHEGARAM COM MUITO ATRASO. Outro ponto falho é a falta de meios, de canais para entrarmos em contato com a equipe do ML e isso é muito ruim. O ML poderia desenvolver um espaço para que as pessoas que compraram o produto postem as fotos para todos conferirmos a procedência e a qualidade do que foi comprado. Com isso, o ML se torna um app mais confiável e faz com q os vendedores se preocupem em divulgar informações corretas sobre os produtos.",2,-0.8091,False,1
"Entao! Eu nunca tinha comprado antes no mercado livre porque tinha medo que os produtos nao chegassem ou chegassem com algum defeito. E vejo que me enganei, estou amandoo...estou viciada nele kkkk. Gosto muito da preocupaçao do mercado livre com seus clientes, da praticidade de comprar pelo aplicativo e pela gama diversa de produtos. Fora os descontos que vc adquiri ao acumular pontos. Valeu mercado pago por ser tao confiavel.",4,-0.1528,False,3
"Gosto muito do atendimento, politicas de de devolução e agilidade para produtos ML, mas melhoraria a questão das buscas, acho que quando fazemos uma busca ela deveria trazer aquilo que se pede, no ML ele traz o que encontra e mais um monte de itens sem muita conexão ao item de busca. Os filtros deveriam auxiliará mais, criando buscas com mais acurácia por exemplo por voltagem, cor, tamanho, etc. Devia ter um sistema Prime/VIP que agilizaria as entregas e minimizariam custos com frete.",3,0.4939,False,2
"Uso o app a anos e nunca tive problemas. Porém um ponto super negativo é a questão do valor do frete, muitas vezes o valor do produto é muito bom entretanto o valor do frete chega próximo ao valor do produto desta forma fica inviável estar comprando. É uma empresa comprometida com a qualidade do serviço e as entregas são super rápidas.",3,0.91,False,2
"Mercado livre é uma ótima opção pra quem deseja algo rápido. O único problema é a entrega dos correios, mercado livre tem uma ótima plataforma poderia investir na sua própria entrega, pois os correios não querem entregar em determinados locais, e nem toda compra está no modo Full por isso não demora tanto na entrega.",2,-0.6404,False,1
"Muito bom app, do jeito que se pede os produtos chega do msm jeito em casa. Só acho que deveria ter um pouco mais de confiança entre o mercado livre o banco do cartão . Pois sempre compro com o msm cartão e muitas vezes bloqueia minhas compras. Não consigo fazer as compras que quero por que bloqueia dizendo que é por questão de segurança. Acho que se o ladrão quiser roubar só seria na terceira compra? Acho que não né...",3,-0.5046,False,2
"Gosto de comprar no mercado livre, porem alguns produtos chegam com tamanhos ou numerações diferentes do que foi solicitado, já reclamei, pois acho que é falta de atenção. Outro ponto negavo, de vez ou outra vocês trocam produtos sem nos consultar, não sei por qual motivo. Fora esses dois pontos, tudo bem.",2,-0.1027,False,1
"É o app de compra da minha preferência, bom mesmo, mas precisa melhorar, tipo quando vc vai escolher um produto de um certo vendedor queria saber quantas vezes aquele produto em específico deu defeito, não só quantas vezes o vendedor teve reclamações, pois o mesmo pode vender vários itens diferentes. Então dessa forma conseguiria fazer uma triagem tbm do item q quero adquirir. Obgdo!",3,0.2244,False,2
"Vou dar 4 estrelas só pelo fato de algumas coisas não virem conforme o pedido ou danificado e não haver a troca e ou a devolução como é anunciado com tanta ênfase. Infelizmente é uma burocracia. Fiquei com uma botina que estragou no primeiro uso e só está estragando cada vez mais e ainda não paguei a primeira parcela. Quando terminar de pagar a segunda já não vai mais ter uso, pois cada dia ela se estraga mais. Infelizmente.",2,-0.9403,False,1
É bastante funcional e com opções de envios mais rápidos do que nas concorrências! O programa de pontos é interessante e utilizando o cartão débito/ crédito cartão de crédito da plataforma existe ainda mais benefícios! Porém compras no cartão físico gera números aleatórios e não temos acesso a sequência completa dos números a cada transação; deveriam deixá-los disponíveis na nossa conta do Mercado Pago para consulta. O Qr code no verso do cartão permite confirmar o número de autentificação.,4,0.717,False,3
"Alguns parceiros não cumprem a entrega prometida, e, as vezes, o próprio serviço de entrega do mercado livre que é excelente, marca um dia, e algumas vezes, entrega dia seguinte. Recomendo por oferecer segurança na compra, se der algo errado, vc recebe de volta, esse e meu maior motivo de recomendar, além do serviço próprio de entrega que evoluiu muito nos últimos 2 anos, alguns produtos, compra num dia, e recebe no outro. Isso seria o top dos tops.",3,0.9493,False,2
"Tenho usado bastante e gosto muito. Porém, gostaria de registrar uma sugestão de melhoria. Às vezes as avaliações de certos produtos são iguais para vendedores diferentes, acho isso ruim porque pode induzir ao erro. Outra coisa, na parte de avaliação poderia ser possível postar fotos e avaliações mais reais, como no AliExpress por exemplo.",3,0.0258,False,2
"RESOLVIDO COM VERSÃO ATUALIZADA! Não consigo ver quantas visitas tem cada anúncio meu (tenho que clicar no anuncio, e ""ver estatísticas"". Seria interessante isso aparecer na lista dos meus anúncios), somente pelo site. E também, porque mesmo eu estando logado, tenho que toda vez digitar o meu cep num anúncio para calcular o frete? (Sendo que pelo site isto é automático, ou seja, já sabe o meu cep pelo meu cadastro)",3,0.4633,False,2
"No geral e confiável, e reúne os vendedores com menores preços do mercado, oferece benefícios por fidelidade, como frete grátis, e a chance de poder comprar parcelado e sem juros. Meu único problema e que sendo extrangeiro e sem CNH, quando troquei de aparelho celular não consegui recuperar minha antiga conta, já que o aplicativo não reconhece RNE como documento válido de identidade, pelo qual já sei que cada vez que trocar de dispositivo terei que criar uma conta nova, o que está longe do ideal",3,0.8442,False,2
"Muito intuitivo, oferece dos mais variados produtos, com possibilidade de entregarem em sua casa. Porém devem criar um SAC. Meu último pedido, que devolvi, retornou pelo vendedor ter se mudado, mas não consegui entrar em contato com o ML para realizar a nova devolução. Não há uma forma sólida de apoio aos usuários, apenas automatizada, que na maioria das vezes é o suficiente, porém em exceções peca por falta de opções.",2,0.1531,False,1
"Mercado Livre já foi excepcional mas esta deixando brechas pro concorrente tomar conta geral. Sou apenas consumidor mas tenho amigos que são vendedores e estão desistindo da plataforma por causa das altas taxas cobradas, o que não ocorria anteriormente. Sempre comprei por aqui mas agora compro tmb com outras plataformas que oferecem maior variedades de produtos e preços mais acessíveis. Hora de repensar não só como uma plataforma de ganhos e sim como uma comunidade que visa o bem estar de tds!",3,0.9615,False,2
"O Mercado Livre é bom, mais o que mata é o valor do frete cobrado pelo Correios, que é um absurdo, pois muitas vezes o valor do frete sai mais caro que a mercadoria, deveriam ter mais opções de logística, pois as vezes não compensa comprar, e tbm tem que se atualizar, ta muito atrasado esse site, deveria ter a opção das pessoas colocar a avaliação dos produtos juntamente com a foto do produto, infelizmente não tem, vamos se atualizar Mercado Livre, estão muito parados no tempo.",2,-0.4588,False,1
"É uma boa plataforma para compras embora necessite algumas mudanças grandes para tornar o produto excelente. A primeira delas e mais importantes, é o mecanismo de busca que não atende aos critérios definidos pelo cliente e para busca de produtos. Não vou me estender, mas quando procuramos por um produto, a plataforma apresenta vários produtos que não correspondem a indicação informada para a busca. Não pude terminar a avaliação porque a quantidade de caracteres foi excedida.",3,-0.5994,False,2
"Gosto do serviço, mas as vezes n consigo comprar nada pq diz que está com problemas e que eles estão resolvendo. Tive uma conta anterior que foi bloqueada ou algo assim, n consegui comprar nada por que na msg dizia que eu recebi uma reclamação por causa de uma venda que fiz, mas eu nunca vendo nada! Tirando esses dois problemas o resto é bom sempre entregam na data que falam que vai chegar.",3,-0.1635,False,2
"O Mercado Livre fui um projeto muito bem arquitetado em prol dos consumidores. Confesso que é muito bom comprar seja pelo aplicativo ou site. Possui uma variedade infinita de produtos que valem muito apena comprar, seja em função do preço, qualidade e a entrega que é rápida. Possui vários recursos que nos dão benefícios enormes: descontos em recargas, em drogarias, devolução agilizada, créditos concedidos, etc. O ambiente é totalmente intuitivo, fácil de manusear. Parabéns pela excelente criação",5,0.9709,False,4
"Muito bom! Não é perfeito, mas se adequa justamente ao que preciso. Tem boas ofertas e produtos. No entanto, o mercado tem subido bastante os preços de eletrônicos e aparelhos de informática, principalmente os componentes para um pc! Eu gostaria de ver mais promoções e preços mais acessíveis. Ainda há muitas ofertas falsas e pequenos problemas no app, tirando esses fatores, ele atende bem!",4,0.5067,False,3
"Já há alguns anos que faco compras pelo Mercado Livre e não tive problemas que não foram resolvidos com a devida atenção e portanto continuo comprando. Só não gosto muito quando a gente tem que entrar em contato direto com o vendedor para a entrega e valores de fretes, já tive dificuldade de comunicação mas foi resolvido. Já deixei de comprar alguns produtos por este motivo, prefiro quando já está tudo incluso.",3,0.1027,False,2
É um ótimo meio de comprar com segurança. A pouco tempo tive um problema com um estorno porém foi resolvido. Já faço uso a muitos anos. Gosto muito do ML e espero que continue evoluindo. O funcionamento do carrinho é interessante porém ainda um pouco confuso pois nem todos os produtos podem ser adicionados.,4,0.8807,False,3
"Quase perfeito, só falta mesmo um buscador na seção de favoritos. Que nos permita pesquisar somente entre os nossos favoritos... Pq salvamos tantas coisas lá q depois é quase impossível de achar aquilo que salvamos a meses atras e tbm deveria ser mais fácil na hora de excluir alguma coisa dos nossos favoritos... tipo, só clicar em cima dos coraçõezinhos e ja desmarcar, assim ficaria mais fácil de limpar nossa lista de favoritos.. E parem de usar a Jad Log. Eles nunca cumprem o prazo de entrega.",3,0.9056,False,2
"Antigamente vc acompanhava as compras eram muito boas, agora mudaram a dinâmica, ficou péssimo, não consigo ver minhas compras. Tem que facilitar este aplicativo. Evito agora até de comprar, por este motivo. Ficou muito complicado. Qdo solicitado o produto para a compra, tem que procurar muito, pois colocam outros produtos não solicitado na frente. Antes da mudança era muito fácil e rápido.",2,0.0516,False,1
"Preços excelentes nos produtos, atendimento top, entrega até mesmo antes da data aplicada, a maioria dos produtos. O meu único questionamento a respeito e sobre os fretes, se comprar 5 produtos por exemplo, cada um paga o frete, acho que deveriam e vale a pena revisar isso, afinal acaba com os valores dos fretes saindo muito caro e sendo assim temos tbm a opção de comprar na loja mais próxima da cidade em que moramos, sem contar que pelo site corremos o risco de comprar e não vim o que mostra.",3,0.1531,False,2
"Não uso muito pois muitas vezes é mais caro do que produtos no Amazon (e lá a maioria do que procuro tem frete grátis). Apesar de ter um nível de pontos para o clientes com o mercado pontos, os valores das entregas as vezes deixam a desejar. Mas fora isso não tenho o que reclamar, tem entregas que fazem no dia seguinte da compra e isso é muito bom.",3,-0.1531,False,2
"A experiência de pesquisa e compra como um todo é boa no app. Destaco como ponto alto (com necessidade de aperfeiçoamento) a possibilidade de usar o prazo de entrega e o frete como filtros na busca, facilitando assim a realização de compras que satisfaçam a necessidade do consumidor. Falta disponibilizá-la em mais categorias, como móveis, por exemplo.",4,0.0772,False,3
"Pensa numa loja que confio, sei que terá a melhor solução para qualquer problema, e os preços não são os melhores mas tem boas condições de parcelamento! A entrega é muito rápido e se for Full é certeza de entrega rápida e no prazo! O maior problema desse site é o frete muito alto. Outra coisa, nunca compre pra pagar o frete por fora porque em caso de devolução você sairá perdendo como eu sair, o reembolso não vem todo e o parcelamento do frete é com juros! Pergunta tudo sempre antes de comprar.",3,0.5894,False,2
"O aplicativo é muito bom, acabei de realizar uma compra pelo mercado pago, com o reembolso de um produto devolvido; espero chegar com o tamanho da numeração escolhida. As vezes a numeração de um sapato tem um tamanho exato, mas a forma dele pode ser grande ou pequena, e isso o consumidor não dar pra saber, a menos que experimente, enquanto a isso, gosto desse app, por que a devolução é grátis, só não gosto do tempo de espera para ser reembolsado.",4,0.8271,False,3
"Uma das melhores formas de compra e venda. Mas precisa melhorar algumas coisas. Poderia ter a opção de colocar qualquer produto no carrinho e também terá opção de escolher o frete que seja melhor para todas as mercadorias. Pois não consigo colocar qualquer coisa no carrinho e tbm já tentei fazer compra com a opção PAC, mas só tinha SEDEX disponível.",3,0.6124,False,2
"O aplicativo é muito bom ao que de propõe, porém, há fatores a serem melhorados, como o mecanismo de busca. Infelizmente o aplicativo permite que os anunciantes incluam no título/descrição de um produto mais de uma marca para que seus produtos alcancem um número maior de visualizações. Isso, para quem está pesquisando algo muito específico é algo que atrapalha muito.",3,0.6808,False,2
"até hoje não tive problemas com compras, todas chegaram em perfeito estado e rápido, o que fica a desejar é o sistema do mercado pontos que se vc fica um tempo sem comprar vc perde os benefícios e diminui de nível (na minha opinião deveria ficar na mesma pontuação pq nem todo mundo consegue comprar algo pela internet todo mês)",3,-0.3182,False,2
"Aplicativo bom com boas variedades em maior parte dos itens vendidos. Outros já ficam desejar. Um único problema que eu encontro é na hora de cancelar as compras. Quando ainda não pagas, além de não sumirem da parte ""Compras"", até mesmo depois do prazo máximo de pagamento. Quando tento cancelar tais compras, ocorre ""um erro"" e isso não é possível. Tirando esse pequeno probleminha, não tenho reclamações.",3,-0.836,False,2
"Muito prático, mas não é transparente. No anúncio do produto aparece como Frete Grátis. porém ao fechar o carrinho o frete é cobrado. Entendo que o frete grátis pode ser para algumas regiões, porém até mesmo quando clico em comprar, o frete não é mais grátis. O meu endereço principal de entrega já está certo antes mesmo de entrar no anúncio, então não deveria mostrar Frete Grátis se já sabem o meu endereço. Isso ocorreu com 4 produtos diferentes no período de 2 meses.",2,-0.7469,False,1
"Só não dei 5 estrelas porque o sistema de rastreio ainda é ultrapassado, pois não aparece onde o produto está exatamente. Só tem um sistema de 3 etapas que não dá pra saber onde está em exato. Mas de resto, ótimas propostas, interface de fácil acesso, produtos com preços e qualidades diversas e sempre fiél ao prazo até o momento.",4,0.7876,False,3
"Ótimo, mas poderia filtrar mais as preferências do consumidor. E também tem alguns produtos que não tem a opção de colocar no carrinho, ai se você quer comprar mais peças do vendedor, não ganha o benefício do frete grátis. No mais o é tudo muito seguro, sempre recebi todas as mercadorias e já compro a tempo.",3,0.6956,False,2
"Muito boa a interação com o vendedor! Apenas uma sugestão de melhoria para o aplicativo. O aplicativo poderia dar a opção do próprio cliente montar o seu kit de vário produtos de um mesmo vendedor sem que seja necessário pedir que o vendedor monte um kit/link peesonalizado. Até que tem a opção de colocar no carrinho, porém é cobrado o frete de cada produto e no final o valor do frete fica maior do que os produtos.",4,0.9041,False,3
"O aplicativo em si é muito bom! Preços aceitáveis, uma variedade muito grande de itens e de vez em quando os produtos chegam antes do prazo. Meu único ponto negativo é que ao pagar no boleto, muitas vezes no tempo do boleto ser debitado no mercado livre (que demora +/- 1 dia) muitas vezes o produto que você comprou pode ser cancelado. E aí é bem chatinho ter que pegar o dinheiro de volta pelo mercado pago pra poder comprar o item novamente (e correndo o risco de ter que pagar mais caro)",3,-0.4574,False,2
"Bom. O problema é que o app está instável recentemente. Eu cliquei em ver mais detalhes da minha compra e ele vive me dizendo que não há internet, quando, se eu pesquisar o mesmo produto na barra de pesquisa ele aparece. Uma vez tentei preencher meus dados de validação e ele ficou carregando e me colocando de volta pra tela inicial. Bem frustrante.",2,-0.5574,False,1
"Gosto da responsabilidade. Porém, os preços deveriam ser mais acessíveis em alguns objetos e principalmente no frete, pois ha situações onde o frete é mais caro do que o objeto em si. Deveria haver tambem a opção de parcelar no boleto. Sei que deve haver receio de calotes, mas ai a empresa acaba perdendo varias vendas para pessoas que não são caloteiras, mas que não tem cartão de crédito e não tem o dinheiro todo em mão, mas que pode sim pagar certinho as parcelas do boleto.",3,-0.8047,False,2
"Para comprar os preços já foram bons, está com preço alto e muito produto falsificado. E para vender, essa nova política de preço deles está fazendo com que fique menos competitivo do que sites grandes e sendo eles mais seguros. Outra coisa que dificulta muito, são os canais de atendimento. Não há um meio de resolver na hora os problemas, a comunicação é somente via e-mail.",3,-0.4404,False,2
"É uma ótima opção para comprar vários produtos em um único lugar, porém precisa-se ter cuidado com vendedores charlatões que postam produtos, não entregam e vc ainda fica no prejuízo. Procurem ver a seriedade de cada lojista ou vendedor antes, não vão direto comprando. Desconfiem, pesquisem. O mercado livre dá informações sobre cada vendendor. Uma vez tomando cuidado, a plataforma é ótima para uso de compra e venda.",4,-0.4019,False,3
"O aplicativo é excelente, mas precisa melhorar a navegação entre itens selecionados, pois pelo aplicativo configurei para acessar por biometria, então toda vez que saio do aplicativo, por segurança ele pede pra confirmar a biometria que é o correto, porém as saídas constantes e voltas ao aplicativo causa instabilidade no acesso com carregamento de páginas lentas e com erros. Sem contar uma janela de confirmação de documentação que toda hora aparece entre as navegações no aplicativo.",3,0.6542,False,2
"Sempre recebi o que comprei, bem embalados e a entrega rápida. Gosto de comprar no Mercado Livre, mas uma coisa q me irrita é q na oferta do produto aparece como frete grátis e quando clico aparece q na região q moro, a Nordeste, este serviço de gratuidade não se aplica. Prefiro ver isso antes de clicar no produto, porque pra mim isso é propaganda enganosa, uma das piores coisas q tentam fazer comigo. Espero q o sistema seja corrigido e q identifique as regiões antes de perder tempo.",2,-0.9403,False,1
"Eu acho um bom app de compras, simples de usar, mecanismos de pesquisas simples, seus preços são transparente oque permite que o consumidor pense antes de comprar, além da entrega em domicílio e inúmeros fretes grátis. Também é fácil devolver os produtos que vêem errado, e reembolso é rápido também. Só sinto falta de poder conversar mais com os anunciantes sobre os produtos, ou até mesmo encomendar. O sistema de rastreio de encomenda também é bom, no geral tudo é regular. Por isso 5/5.",5,0.6249,False,4
"Há algum tempo compro por esta plataforma e, sempre que precisei, fui rapidamente atendida e os problemas solucionados. Pretendo continuar sendo cliente e recomendo. Entretanto, por falta de um canal mais adequado, quero fazer uma sugestão por aqui mesmo: seria interessante que os vendedores colocassem em destaque, por fora das embalagens, as condições do produto transportado, se é eletrônico, frágil, quebrável, etc. Os produtos com problemas estão se tornando recorrentes. Obrigada.",4,0.3182,False,3
"show, sempre comprei... e sempre tive ótimas experiências :) - Essa foi minha avaliação em 2018. De lá pra cá continuou tudo igual, exceto que, o app tem sonolência para funcionar durante a madrugada (entre 4h e 6h, percurso do trabalho), ele abre porém não consigo ver meu carinho, efetivar uma compra ou simplesmente navegar pelo app. Poderiam observar a razão disso. No mais está OK.",3,0.7034,False,2
"Não preciso nem descrever o que é mercado livre porque por si só ele já mostra, o melhor app de compra do Brasil! Entrega super rápida, boa variedade de produtos e suporte rápido e prestativo. Sou cliente do ML há mais de 10 anos, nunca tive nenhum problema com o site, sempre meus produtos chegam tudo certinho, e quando preciso devolver algo que não gostei ou não me serviu, eu consigo com muita facilidade e o valor do reembolso cai na hora. Recomendo muito sem sombra de dúvidas",5,0.9311,False,4
"Eu gostaria de deixar um comentário para o mercado livre, revisem os critérios de frete! Eu perco muita venda pois o frete do produto está ficando caro demais para o comprador! A segunda coloquem lá em cima da barra compras e vendas, muito chato toda hora que você vai fazer um anúncio ter que ir lá embaixo na barra para fazer, outra coisa, qual a dificuldade em adicionar compatibilidade de uma peça de carro pelo celular ? Só tem a opção pelo computador! Muita vezes você não tem computador!",2,-0.471,False,1
"Compra com facilidade, escolhi a quantidade de 4 produtos porém ao chegar na forma de pagamento apareceu a opção para pagar apenas 1 produto. Retornei e refiz o processo de pagamento e apareceu então os valores dos 4 produtos, porém na entrega apareceu a entrega de 1 produto e depois a entrega de 3 produtos, ou seja 2 entregas para o mesmo endereço. Por favor verifiquem esta situação.",3,-0.5267,False,2
"Muito bom, fácil navegação para compra, se acha de tudo, tem vínculo com o mercado pago o que se consegue ter uma conta no mercado pago e cartão de crédito, a logística de entrega do mercado livre é o melhor dos aplicativos de e-comerce, entrega muito rápido e pontual, chega no dia combinado , o aplicativo também tem streaming de filmes gratuito que dá para assistir na televisão espelhando o celular na TV",5,0.8885,False,4
"Mercado livre sempre arrasando,como eu não tenho idade ainda eu estou aqui fazer uma resenha por minha mãe, bom todos os pedidos vem certinho sem nenhum erro apesar que todas as compra veem menos que um mês e sempre de boa qualidade e muito embalado sem nenhum risco de defeito se for alguma coisa que tenha que montar sempre vem tudo certo vale apena comprar lá pois tudo é baratinho e quem tá lendo essa resenha é quer ter uma experiência de comprar lá,faço questão de te recomendar viu,foi isso coração crescendo",5,0.3612,False,4
"Faz tempo que compro no APP, quanto aos produtos e prazo de entrega, nota 10, só que o preço os pra entrega aumentaram muito e a concorrência tá bem mais em conta. Até pouco tempo uma compra de 80 reais o frete era grátis e agora passou pra 250 reais mesmo tendo o meli+.",3,0.3182,False,2
"Era bom ter mais visibilidade com o cliente quando entra em contato, pois ja faz 2 semanas e nada. A mudança ja foi feita pelo correios esta tudo ok, mas aplicativo não quer reconhecer.",2,0.0,False,1
"O aplicativo em si é top. Mas esta deixando a desejar nas entregas. O FULL está péssimo. Estou com uma compra até hoje notificando que está a caminho do meu endereço e nada de chegar. O APP atualiza mas nada da encomenda, todo dia muda. Já vai pra 3 dias e nada da minha compra chegar. E o pior, não tem como entrar em contato com vendedor, só depois de receber a compra. Lamentável isso",2,-0.9313,False,1
"Muito boa a eficiência dos serviços prestados pelo Mercado Livre. Chega muito rápido, as compras bem embaladas, entrega correta. Em uma das compras, fiz a devolução do produto, não era como eu queria, e o retorno do pagamento foi rápido também. São muito atenciosos. Compro sem medo e com a certeza de que ficarei satisfeita com o resultado.",5,0.7506,False,4
"O app é muito top, porém vocês tem que arrumar um problema com ele, pois estou tendo muitos problemas ao navegar entre os produtos devido um estouro de memória do app que fica em câmera lenta ao passar os itens e só volta quando fecho app por completo e abro novamente e isso só acontece com o app de vocês blz",3,-0.6908,False,2
"Parabéns ao MercadoLivre , me enviaram o produto bem embalado e no prazo,o top que a gente tem muitas opções de produtos formas de pagamento facilitados é a forma de rastreamento é muito preciso , dá até uma ansiedade kkkkkk e estou comprando mais mercadorias MercadoLivre é sinônimo de responsabilidade e respeito a nós consumidores , mais uma vez, parabéns a todos !!!",5,0.8713,False,4
"Usava muito este aplicativo porém poderiam deixar os filtros desligados pois, por exemplo, você procura rádio para carro, aparecem anúncios como rádio vitrola, rádio amador, rádio HF, MENOS rádio de carro, aconselho todos a procurarem usando o Google, é mais objetivo e aparecem outras opções. Que pena...",2,-0.25,False,1
"uma plataforma maravilhosa e super confiável,apenas tem alguns frete q chega ser bem mais caro que o produto.infelismente um ponto negativo pois se o frete fosse mais barato a facilidade de compra seria maior, na minha opinião..mas tbm entendo devido há algumas regiões serem mais longe.",3,0.9509,False,2
"É difícil avaliar o mercado livre... já comprei algumas dezenas de produtos, tudo chega certinho, bem embalado, no dia combinado, facilidade de pagamento... resumo: irei continuar sempre de mãos dadas com o mercado livre aperto de mãos",5,0.6369,False,4
"a plataforma é excelente em termos de seriedade, respeito e responsabilidade para com o cliente. A única ressalva fica por conta das entregas. Eu não diria que é ruim, entretanto é necessário corrigir algumas falhas, como por exemplo, atrasos na entrega, o entregador alegar que não encontrou meu endereço, bem como alegar que não havia alguém para receber a compra. Resido em condomínio fechada de casas, meu endereço é fácil de encontrar, e a questão de não ter ninguém em casa, a portaria recebe.",3,-0.8225,False,2
"O mercado livre e uma das melhores opções de compras, pois realmente trás segurança em nossa aplicação financeira, evitando de tomarmos calotes. Sempre que precisei o mercado livre imediatente me ajudou, resolvendo todos os problemas. No que fico muito agradecido. Pois eles realmente ajudam o comprador, como também o vendedor.",5,0.7635,False,4
"Um dos melhores app de compras! Sempre atenciosos! Continuo da mesma opinião, ótimo nas entregas, questão de atendimento ao cliente é o melhor! Eu só tenho uma sugestão: quando for o pagamento com dois métodos e um deles for o uso do cashback, vocês poderiam colocá-lo como primeira opção (até mesmo podendo escolher/digitar quanto do valor que já temos queremos usar) pois é um pouco complicado ter que decorar o valor que temos e depois ter q fazer conta p/ por o valor q vai passar no cartão...",4,0.8879,False,3
"As compras sempre são entregues no prazo e bem embaladas. O que está me incomodando é que sou uma cliente assídua e algumas mercadorias que me interessam, deixo de comprar por que o frete deixa a desejar. Não tenho interesse em cartões ou assinaturas oferecidas e acredito que por isso, pago mais caro ao comprar um produto no meu cartão.",3,0.4404,False,2
"Adoro comprar no Mercado Livre. Os produtos sempre chegam no prazo. Há muita variedade, de modo a atender todos os gostos, expectativas e preços. Há também muitas avaliações, o que ajuda bastante na hora da tomada de decisão. Diferentes formas de pagamento, descontos, opções de entrega. Os vendedores/entregadores se atentam para as observações que coloco. Se tornou minha principal página de compra.",5,0.7269,False,4
"ótimo aplicativo, ótimas promoçoes. Mais seria bom se tivesse outra forma de pagamento para o meli+ ... porque tem pessoas que não tem cartão de crédito. Mais gosto bastante do mercado Livre, são as entregas mais rápidas do Brasil.",4,0.7964,False,3
"Sou usuária frequente do ML, não abro mão, mas estou sentindo falta de ter a opção para selecionar a localização na pesquisa pelo app, poderia ter o filtro para entrega além de hoje e/ou amanhã, além de sentir falta da marca yamaha na pesquisa de peças de moto.",3,-0.872,False,2
"Venho agora Parabenizar esse aplicativo Mercado Livre,pois mudou completamente Tudo e com toda certeza esse é o melhor aplicativo de compras e vendas do país! O cliente tem várias opções de compras,desde o mais caro ao mais barato por escrito no próprio anúncio do produto ou seja vc compra o caro por quer! PARABÉNS a plataforma melhorou MUITO MESMO e pra melhor! rosto com olhar maravilhado",5,0.9572,False,4
"O atendimento do aplicativo é ótimo porém a entrega está deixando muito a desejar. Os entregadores não respeitam os horários comerciais, chegando muitas vezes após 20 horas 21 horas, muitas pessoas já estão recolhidas e isso é um incômodo muito grande. Eu sou uma senhora de idade e essa semana mesmo já de camisola deitada medicada tive que me levantar me vestir para descer escada elevador para ir na porta do prédio para receber encomenda a noite.",2,-0.2023,False,1
"Bom dia Fiz uma compra no dia 22/01 e a nota fiscal saiu dia 24/01 Prazo de entrega para dia 28/01 Cada dia que passa eles me dão um prazo Em 3 dias mudou do dia 28/01 para dia 30/01 , 03/02 e hoje foi para 05/02. Não confio mais no site como faço para resolver pois nem vcs sabem cuidar da logística de vcs. Peço uma solução pois não posso ficar esperando. Grato Obs A loja chama Esplanada móveis",2,0.4215,False,1
"O melhor site de compras indiscutível, rápida entrega, várias delas sem frete, tem de tudo que vc procura, ótimos preços, cupons de desconto e fora que são super atencioso com os clientes, a plataforma de da toda a segurança, respaldo e assistência com qualquer eventual problema com o produto, acham a melhor solução e o mais rápido possível, em questão de minutos já resolvem o problema, o melhor de todos o mercado livre! Estão de parabéns!",5,0.9741,False,4
"Vou processar o mercado livre, propaganda enganosa, no dia de 20/01/2025 recebi uma mensagem dentro do aplicativo mercado livre se eu fizer um depósito no mercado pago em pix de 40 reais iria receber 25 reais de bônus, pois bem eu abri, fiz o depósito e nada. Então já passei o print de dentro do aplicativo do mercado livre e passei para os advogados.",1,0.1779,False,0
"Acredito que tenha mais de 500 compras no ML. Tenho uma sugestão, criem a função bloquear vendedor. Assim o usuário garante que não comprará mais em quem de alguma forma foi ruim. Também podia criar algo para prestigiar o bom vendedor. Permitindo que o usuário já fez uma compra bem sucedida anteriormente.",4,-0.355,False,3
"o mercado livre é um aplicativo muito bom mesmo, no começo fiquei com medo de abaixar ele mais depois percebi que é 100% confiável e também a entrega chega muito rápido e também tem muito frente grátis é ótimo pra quem quer comprar material escolar amei e já comprei minha mochila e me surpreendeu por que chega antes do que eu imaginava rosto sorridente com olhos sorridentes rosto sorridente com olhos sorridentes polegar para cima pele clara polegar para cima pele clara",5,0.8442,False,4
"Depois de um bom tempo de utilização percebe-se que há pequenas falhas, mas que são feitas sempre correções de bugs. Estou satisfeito com o App e suas funcionalidades. Eu recomendo!",4,0.8313,False,3
"até ao presente momento da compra, o acompanhamento e dedicação dos vendedores em está com um excelente canal de comunicado comigo, está ótimo,, parabéns pelo trabalho, só está faltando chegar o produto e ter constatação de que de fato a mercadoria condiz com o que foi oferecido e comprado por mim! muito grato até o momento, muito satisfeito mesmo, com o mercado livre e seus parceiros! trankio!",5,0.9656,False,4
