content,score
"Era assinante meli+ desde 2018 e utilizei o #Deezer desde então por conta da parceira. Porém, do nada, semana passada me deslogaram do deazzer e não consigo mais logar com a parceria. Perdi a playlist que passei anos contruindo. Tenho tentado recuperar desde então e não consigo. Cancelei.",1
"Amei demais, confesso q fiquei com um pouco de medo dos meus pedidos n virem direito, porém a SHEIN me surpreendeu. Recebi todas as minhas encomendas direitinho, exatamente como estavam na foto, todas de ótima qualidade, as roupas são lindas e n fui taxada nenhuma vez. A única coisa que eu poderia reclamar são os preços que são um pouco altos, e os cupons de desconto que com o passar do tempo pede um limite de compras mais alto. O preço limite pra usar os cupons está muito alto.",4
"Cara namoral se fosse pra dar 0 estrelas eu estava agradecido, pois eu baixei por causa dos anúncios falando que tinham produtos de graça, no começo me deram um desconto e peguei o maior, escolhi 5 prêmios que eles pediram, e quando eu os selecionei eles mandaram eu colocar mais produtos e quando eu apertei eles cobraram um valor auto, já agora pediram pra escolher 2 produtos de graça e novamente mandaram adicionar mais produtos e novamente saiu o dobro, cuidado pois isso só roupa seu tempo.",1
"Eu tinha dado 5 estrelas. Uso app a anos, mas estou indignado com oq aconteceu hoje! Nao sei se são entregadores diretos do mercado livre, ou se é uma equipe terceirizada... Jogaram a minha encomenda por cima do muro!! Nao consegui ver a pessoa. A minha sorte é que a minha encomenda nao era fragil! Mas mesmo assim, espero que o mercado livre reveja os conceitos de seus entregadores ou empresa terceirizada. Foi uma baita falta de respeito comigo e uma enorme falta de cuidado com o meu produto!!",1
"Gosto do app só para ficar navegando mesmo, porque sem condições de comprar nada por ele. O produto custa X e o frete custa XX (para o nordeste). Tem bastante variedade de coisas, mas o custo benefício para quem não mora em São Paulo é péssimo, só vale a pena se for compras grandes. E também tenho percebido que as coisas são sempre mais caras aqui do que em outros apps de venda, as vezes o mesmo produto, mesma marca, custa o dobro do valor aqui fora o frete. Pra mim não compensa.",2
"O aplicativo da Amazon é muito bom, o que tá acontecendo que ela poderia ver a situação de alguns vendedores, que não tão entregando os produtos. Tem a oferta, e quando efetua a compra não entrega. Poderia ser mais energética.",2
"A Amazon agora está economizando no frete e atrasando a entrega de um produto para esperar e juntar com outro produto, e assim economizar no frete. Isso é um desrespeito total com o cliente que compra esperando ter o produto na data acordada. Cancelei minha compra e além disso era uma compra recorrente e também cancelei a recorrência, pois não posso mais contar com o prazo acordado. Estou repensando se cancelo a minha assinatura Amazon também.",2
Uma app muito prática e muito fácil de usar. Entregam super rápido e vem tudo em excelentes condições e os artigos são fiéis às fotos. Gosto muito de fazer compras na Temu!!!!,5
o app do mercado livre é top até agora não tive nenhum problema com minhas compras q chegam sempre no dia q tem pra chegar ou até antes fora q agora melhorou muito com. o cash back em meli dólar,5
"Estava tudo indo bem com a Shopee, até que precisei devolver um produto e vi quantas burocracia e não resolveram até o momento a devolução do valor do produto estragado. No Mercado Livre não tem complicação, é trinta dias para devolver, sem fotinha e videozinho. Parece que a Shopee não acredita no cliente!",2
"Aplicativo mal otimizado! O aplicativo simplesmente congela no carrinho e eu preciso sair e entrar do app. Trava demais, e ainda tem um design bem feinho, de resto é um aplicativo de comprar normal.",2
"O app não permite dar nota menor que 4 ao serviço de logística. As transportadoras usadas pela Shein são ineficientes. Não nos permite fazer o rastreio e os atrasos e tempo de trânsito são absurdamente excessivos. Quase um mês para receber um pedido que levava sete, quando enviado pelos Correios. Tudo na Shein indo mal. Os preços já não são convidativos, com entrega ruim... melhorar comprar no outro app. O suporte também só dá respostas prontas. Todo serviço está ruim.",1
"Estou muito frustranda, amava comprar minhas roupas pela shein, a qualidade sempre muito boa, nunca tive problemas com esse aplicativo. Mas depois que trocaram a transportadora pela ""Anjus express"" minha experiência vem sendo horrível, uma transportadora muito irresponsável, não atualizam sobre a encomenda. Amava a Shein, mas infelizmente não irei mais fazer compras.",1
"Já foi muito bom comprar na shein mas essas entregas conjuntas está deixando muito a desejar duas vezes já veio faltando itens no meu pacote último faltou 2 itens é absurdo isso uma burocracia para vc conseguir o reembolso tem que ter fotos a pessoa que recebeu jogou os pacotes fora, enfim fiquei com o prejuízo",2
"Propaganda enganosa. Os preços aparecem bem baixos, quando vai fazer a compra o valor sobe muito (quase dobra). Sem falar nos jogos para ganhar produtos que são intermináveis, sempre vai re enrolando para ficar mais tempo conectado. Um conselho vão para a Shopee que é muito melhor. É uma pena que não pode dar zero estrela. Desinstalando aplicativo agora. FUI !!!",1
"ERA o meu app preferido para comprar roupas, mas ultimamente está sendo decepcionante. Tive vários problemas com a nova transportadora (Imile Brasil), eles colocam o status do pedido como entregue e ainda demoram dias para de fato entregar o produto, sem falar que muitos vendedores nacionais não vendem o que realmente anunciam, compramos algo pensando que é de um jeito e eles enviam outras coisas. Ajustem o serviço de entrega e cobrem honestidade dos seus vendedores.",2
"Desde que passou a pedir reconhecimento facial, só serve para ficar na vontade, usando o app como ferramenta de pesquisa. Não se consegue mais fazer nenhuma compra. Precisa de liberdade de escolha, permitindo que a gente escolha o meio de acessar a conta.",2
"Comprei várias vezes sem problema. No entanto, minhas 2 últimas compras estão inexplicavelmente complicadas. E as compras que fiz, no valor total de 5.000,00, eu acabei pagando o dobro, por questões de informações erradas apresentadas no aplicativo, que me prometeram reembolsar. O que não ocorreu, até agora, é também não recebi as mercadorias. Estou muuitooo insatisfeita, espero que o responsável pelas vendas da Shoppe entre em contato comigo.",1
"Poderia dar mais, mais a Shein tá deixando a desejar. Uso tamanho Plus sinse e gosto de cores escuras. Comprei um jogo de três camisetas e selecionei Verde, marrom. E eles enviaram branca , rosa ,e uma azul no tam.. G. Comprei tela frontal do celular J7 metal da Samsung é as tecla de voltar não funciona e a película que enviaram não é compatível co com o celular, a Shein já está ficando igual a Shopee",2
"É um app péssimo, deixa eu explicar o porquê eu fiz um pedido e a imagem mostra alguma coisa e quando chegou era totalmente diferente , ainda que eu peço reembolso outros pedidos também chegoam errado então não vale a pena baixar pedir e chegar tudo diferente do que você escolheu não, sem falar que os produtos às vezes são baratos e o frete é caro",1
"Olá estou muita brava com a shopee depois de muito tempo comprando eu atrasei um boleto entrei em contato dividir em duas parcelas desde então nunca me enviaram o último boleto agora chegou uma carta me cobrando e sem código de barras para efetuar o pagamento do mesmo no meu app não tem boleto nenhum como vou pagar se não tem boleto 🤔😠😠😠 já tem mais de dois meses que tento pagar ou falar com alguém sem sucesso,AI EU QUE ME FERRO TÔ CHATEADA",1
"Atualmente está inviável de comprar na Amazon para o centro oeste (Mato Grosso), pois não é mais a Carva Lima que entrega mais. Antes, em 1 semana o pedido já estava em minha cidade e já hoje está previsto para 3 semanas após um pedido. não sei o que aconteceu entre a Amazon e a Carva Lima, mas ficou bem ""chato"" comprar.",2
Falta uma função muito importante no aplicativo para vender mais ainda toda vez para dar o valor de um frete do produto tem a opção de procurar mais itens do vendedor porem nao tem a lupa para pesquisar dentro da loja só desse vendedor isso dificulta encontrar mais coisas para abater o frete muitas das vezes acabo até desistindo de realizar a compra,2
"Gosto muito de comprará na Shoppe, e gosto de favoritos quando gosto de algo, porém a nova atualização deixou o coraçãozinho muito pequeno e muito lateral e fica horrível de favoritar, Coloquem o coração maior pelo amor de Deus, quando a gente aperta do nada aparece quantas vezes você pode dividir e fica difícil apertar o coraçãozinho porque ele é muito pequeno tá muito na lateral da tela e se você apertar errado ainda aparece quanto você pode dividir a parcela gente muda isso tá horrível! 😕",2
"acabei de instalar o app, ainda n comprei nada, mas estou gostando bastante, tem variados produtos d preços acessíveis. a minha única obs é q poderia ter mais d um carrinho, assim eu poderia separar meus produtos d uma forma q eu soubesse o valor total d cada carrinho e separaria cada um d acordo com a minha prioridade.",4
"App bom demais, tem mercado play gratis de filmes e séries e canais ao vivo, só tem um detalhe não é compatível com espelhamento em tv Samsung isso porque o app não tem opção de Web vídeo cast se tivesse resolvia o problema ficaria completo e top demais, atenção fica a dica e parabéns!!!!",4
Produto é bom só aplicativo de fácil acesso mais uma opinião a transportadora não enviar para correio. E a transportadora vim ele mesmo em entregar o produto e não botar no correio,3
"Estive olhando os produtos,o q + gostei foi q empresa q/faz as entregas,porém acredito q os produtos são otimos,cmpr mto calças fitness,nem vou dzr qntas compro por mês,são mtas.Percebo q o app tbm vende mto,parabéns pelas vendas.Sucesso. Deve ser as vendas q são mtas q agr percebi q o app em materias de calças,tem mostrado calças + de uma cor única,deve ser devido as vendas,q são mostradas qntas peças restam.Ñ quis rodar a roleta,quis primeiro me certificar o q tem o app p/ oferecer.🌷🌷",4
"O app é bom, os filtros facilitam achar que deseja. A politica de anúncios é ruim, eg.: existem anúncios fantasmas há anos, o vendedor nunca vendeu o produto, não responde a perguntas, porém, o produto faz cada um dos usuários perder tempo. E não é reconhecido pelo ML como errado, não há como fazer denúncia e remover o anúncio. É somente entropia. Também já tive problema com autenticação em duas etapas, e pior ainda, a assistência humana é incrivelmente escondida: qual o número do SAC?",2
"App bom, mas tem pontos à melhorar. Sugestão de melhoria: cálculo de frete com previsão de data real de recebimento no momento de seleção do produto. E 2o. Ponto: acompanhamento de movimentação da logística, no app atual não é possível acompanhar em tempo real onde de fato seu produto adquirido se encontra. Isso é péssimo! O consumidor final de hoje quer ver onde está seu pedido, ele não sabe quanfo sua necessidade será suprida. Por favor, revejam esses pontos!",3
"Bom app para compras, muitas variedades, único problema é não termos a opção de tipo de entrega(em todas as compras), pois quando vem pelos correios é sempre uma dor de cabeça.",4
"Eu nunca mais compro nessa loja. Vou perder a garantia de um produto porque não disponibilizaram a nota fiscal para download no site. Mesmo que haja vendedores terceiros, deveriam disponibilizar a nota fiscal no site para download, como exemplo fazem a Kabum e a Magazine Luiza, a qualquer momento eu posso baixar a nota fiscal. Uma vergonha essa amazon",2
"Nunca tive problemas, porém ontem tive uma decepção, a empresa de entrega deu como entregue a minha encomenda, da qual não foi entregue, na central de atendimento ao cliente eles só falaram de reembolso, porém fiquei sem os produtos, se pedir novamente não vai chegar a tempo, tem produtos que pedir que nem tem mais, e outros que já não é o mesmo valor. Detalhe um calçado que estava no pedido era do meu casamento. Então a logística de vcs é péssima, pq no site do reclamar aqui está cheio de recla",1
"Segunda compra com a Temu e a variedade em mercadorias são infinitas, entramos no site para procurar uma coisa e ficamos hipnotizados com as inúmeras opções, várias categorias, não tem como comprar um único objeto. Acredito que superou outras plataformas concorrentes, sem sombra de dúvidas. Só deveriam negociar novamente com o governo, sobre a questão dos impostos de importação, que ficou pesado para o cliente final, não somente a Temu, mas todas as plataformas deveriam se unir e reinvindicar.",4
"Aplicativo ruim que passa uma falsa esperança no cliente com os jogos de ganhar ""itens grátis"", que de grátis não tem nada né, visto que você paga com seu tempo, já que o jogo parece infinito e demora meses para conseguir os itens grátis, pois vai ficando cada vez mais difícil com a matemática deles horrível de porcentagem kkkk. Outra coisa que notei foram os preços altíssimos em alguns itens, totalmente fora se sentido. Não aconselho a comprar neste aplicativo. A compra mínima deve ser de 100",1
Achei meio ruim pois prometem itens de graça através de jogos mas enquanto você vai jogando as coisas vão ficando mais difícil e tem que gastar dinheiro comprando por exemplo água que tem que gastar para regar as plantas enquanto você precisava de r$ 1 eles davam um centavo digamos assim mais o jogo até que é legal mas os itens são mais caros que nos concorrentes por isso avaliei assim Mas tirando isso eu achei um aplicativo ótimo com várias opções de coisas e coisas para várias pessoas é isso.,2
"O aplicativo é muito bom, com grande variedade de produtos. E você pode acompanhar o trajeto da sua entrega. O aplicativo tem algumas formas de conseguir bons descontos. Como cupons de variadas lojas, e até mesmo do próprio aplicativo. Também tem as moedas que de acordo com a sua frequência de compra, elas se acumulam. Bacana demais, recomendo 👍",5
Não sei por que depois da Black friday o app vive desconectando e o capctha agora é um teste de ângulo com 3 níveis e você precisa de um transferidor para poder acertar 2 de 3 e ser reprovado igual.,2
"A Shein é uma ótima plataforma para quem busca roupas, acessórios e itens de moda com preços acessíveis. O aplicativo é fácil de usar, e as promoções frequentes tornam as compras ainda mais atrativas. A variedade de estilos e tamanhos é um grande ponto positivo. No entanto, o tempo de entrega pode ser longo em algumas regiões, e a qualidade dos produtos varia dependendo do item. Seria interessante ter descrições mais detalhadas e consistentes.",4
"É um app horrível. Perde muito pros seus competidores Amazon e Mercado Livre... Infelizmente tive que baixar esse troço pra comprar uma coisa que só tinha aqui, mas me arrependo amargamente! A minha encomenda que estava prevista para chegar hoje só vai chegar no mês que vem e olha que a cidade de origem não fica a 100 km daqui",1
"Eu amei a Temu, fiz a minha primeira compra e fiquei muito satisfeita. Estou querendo comprar novamente. Porém não dá, depois desse aumento absurdo das taxas impostos de produtos importados que colocaram no Brasil. A gente não paga 20 reais de frete, mas paga esse valor altíssimo de imposto em cada produto. Daí também o valor mínimo de compras é de 100,00, mais produtos mais acréscimos de impostos. Está saindo de 50 a 53 reais além do total do valor da compra. Mais caro que 2 fretes. Impossível!",3
"Não exibe os detalhes do envio, nem no App e nem no PC. Não sei onde está minha compra. Duração de pontos dos níveis muito pouca. Sistema de frete grátis irritante, que mesmo seu Cep estando salvo na conta, ele só exibe que o frete não pode ser totalmente grátis pro seu cep quando entra na página do produto, fazendo você perder tempo muitas vezes.",2
"É muito bom, os vendedores são sérios, cumprem o prazo, porém o mercado livre é que está tendo falhas. Pois tem situações que não aparece para falar com o vendedor, só depois que é feito a entrega e o mercado livre anda mudando o tempo de entrega. E com isso acaba demorando mais do que o prazo estabelecido pelo vendedor e ainda por cima não avisa de imediato os clientes. Só avisa se passar da data e se o cliente reclamar antes.",3
"Gente não tenho dó que reclamar, mercado livre é um ótimo aplicativo de compras nunca tive problema, as entregas são feitas super rápidas, e os parceiros super responsáveis, comprei um jogo de cama e o mesmo não estava disponível, o meu dinheiro foi devolvido no outro dia pelo mercado pago, a única coisa que deveria melhorar era o frete que as vezes é mais caro que o produto, o produto custa 11$ e o frete 70$ aí não dá! Mais do contrário é maravilhoso!",3
"A Amazon antigamente já fez entrega mais rápido dos produtos, fiz uma compra recentemente e tô tendo que esperar por mais uma semana para receber porque não há como editar o local da entrega e o código que me foi dado de rastreio só direciona a páginas golpistas, vocês põe a opção do horário do local e não seguem os horários e se for pra agir assim é melhor que nem tenha essa opção. Vocês deveriam dar mais detalhes sobre a entrega fornecendo informações da transportadora e horários exatos.",2
Era um aplicativo muito bom mas ultimamente essas transportadoras mandou notificação dizendo que entrega e o pacote nunca chega e quando chega está aberto ou faltando algum item está horrível ultimamente só estou tendo dor de cabeça,2
Ótimo app Só a opção de parcelamento Q não está boa antes agente conseguia parcelar no cartão até 3 vezes sem juros agora tá entrando juros Antes comprava muito agora que entra juros no parcelamento deixei de comprar mais. E o rastreamento demora de atualizar Tô tentando comprar e só dá erro no endereço e o endereço é o mesmo que sempre recebo as coisas q compro,2
"O app é excelente, porém com frete de 15,00 em compras abaixo de 69,00 é um absurdo. Não me importo de pagar frete, mas muitas vezes ele fica mais caro que o próprio produto. A Shopee dá 50% de desconto no frete, e até frete grátis em praticamente tudo. Está compensando mais comprar lá.",2
"gostava mto do aplicativo,mas depois da atualização ficou péssimo! os pontos vão diminuindo...tinha um quantidade de 50 $ de desconto,eu ia usar em compras grandes no futuro,mas com ele está diminuindo e tendo bugs, tô decepcionada e vou comprar as coisas do meu casamento por outro app! nem opções de vestido de noiva tem, são tudos colado ao corpo e alguns nem são bonitos. Em questão dos pontos, tô muito triste porque já tinha escolhido as lembrancinhas e já ia usar o desconto... decepção o app",1
"O app é sensacional... O melhor de todos. Prático de usar, comprar e principalmente de fazer buscas. Tinha um problema no uso do filtro de busca, mas já resolveram. Agora está perfeito. EDIT: TIREI UMA ESTELA. Tá impossível excluir registros do histórico. Antes a gente arrastava para direita e já excluía o registro. Aí tiraram esse recurso e colocaram um link de excluir. Mas não tem como excluir. Ao clicar no link, visitamos o produto novamente.",4
"Ultimamente as entregas estão demorando demais. Se vc compra um produto de um vendedor no Brasil, eu acho que eles mandam de volta pra China, e só depois vai para o endereço do comprador. Ou será que por ter cupom de frete grátis eles acham que pode entregar quando quiserem? Ultimamente estou usando outros apps, nem que for pagar o frete, pelo menos demora só um dia e ano um mês.",2
"O aplicativo tem bons produtos mas quando escolhe um produto para comparar, fica obrigando adicionar mais para chegar a um certo valor para então poder finalizar a compra. Aí é que está, eu não quero outro produto e por isso não dar para finalizar a compra e também são muito caro os produtos se um custa 10, com imposto e tudo, chega no final vai quase 130 sem chance. Fui comprar um Crocs não comprei, fui na SHOPPE comprei do mesmo mais barato, bem mais barato e frete grátis e já estou usando.",1
"Shopee é um ótimo app de compras principalmente pelos preços muito atrativo, navegação fácil e intuitivo, comprava todos os meses alguma coisa, mas o problema que está acontecendo ultimamente é nas entregas, já foi o terceiro pedido em pouco tempo que tive problema na entrega, a primeira veio quebrado algo difícil de se quebrar, a segunda o entregador falou que fez a entrega mas não fez e a terceira e última agora devia ter sido entregue no mesmo dia, mas não entregaram até hoje, e foi cancelado",2
"Péssima experiência, primeira vez comprando no app e minha conta foi suspensa, já usei várias plataformas pra compra online e essa foi a única que me deu dor de cabeça!",1
"O app é muito inteligente com todos os seus mecanismos para ganharmos desconto e frete gratuito eles já nos conquistam de primeira. Mas a experiência da entrega ser rápida, ser excelente com aquele plástico que só a shein tem, já agrega mais ainda a experiência. Já virei cliente fiel, faz um ano que eu compro na shein.",5
"Compra recebida toda errada e Shopee não permite nem avaliar o vendedor. Atendimento encerrou 4 vezes como Resolvido sem resolver a tentativa de avaliação. Fiquei sem produto, sem o dinheiro (até ter que levar míseras películas e capa nos correios e o vendedor receber de volta). Nesse meio tempo quebrou minha tela do celular novo! Prejuízo pela falta da película. Péssima experiência pra conhecer o app. Cheio de mensagem de erro a cada tentativa de avaliação negativa ou atendimento.",1
"App lento, trava demais. Não consigo contato com o suporte. Faz mais de 1 ano que não uso mercado livre, hoje resolvi mexer me arrependi, não consigo mexer em nada porque só trava.",2
"excelente aplicativo gosto muito já fiz minha primeira compra, só não gosto muito da taxa é muito alta quando escolhi o produto no preço baixo na hora de pagar aumenta o valor.",3
Depois das últimas atualizações não parece mais a opção de confirmar recebimento (muito útil quando recebemos nossas compras com antecedência) e também não aparece mais a opção de darmos mais dias para o vendedor postar nossa encomenda (também útil pra quem compra produtos feito a mão). Fora isso o app é simples e de fácil navegação.,3
"Fácil, intuitiva mas poderia melhorar com um campo para os artigos favoritos ao invés de só ter o carrinho.",3
"Utilizo o Mercado Livre desde 2004, quando ainda era apenas no site. Antes, os fretes eram negociáveis com os vendedores, agora está amarrado ao Mercado Envios, o que deveria ser bom mas não é, tenho muito problema com valores de fretes exageradamente altos pra minha região (Região Norte - Amazonas). Muitas vezes a encomenda é enviada por meios não rastreáveis, e sempre que é enviada pelos correios atrasa muito, tanto que neste mês efetuei cinco compras, sendo quatro com problema de atraso.",2
"Os preços não são tão baratos, mas é certeza a entrega. Sistema de devolução também é ótimo. Única coisa que deixa a desejar são: Não poder cancelar a compra. Tive q esperar chegar o produto e recusar a entrega para poder ser cancelada a compra. Isto gera mais gasto e tempo. Porém o estorno é feito bem rápido. Outra coisa que deveria mudar são os parcelamentos no cartão. Aparece sem juros e quando compramos vai com juros.",3
Excelente! Não é por acaso que é a maior do mundo. Recentemente fiz uma compra errada e pedi o cancelamento. Imediatamente recebi a confirmação e nem foi lançado no meu cartão. Ao contrário de outras lojas (na mesma situação) só me extornaram o valor na fatura do mês seguinte ou mais. Realmente fiquei muito satisfeito.,5
"Tem muita variedade de escolha, os preços também são bons. Precisa melhorar um local no site onde podemos encontrar os estoricos das nossas compras. Obrigada.",4
"Já foi ótimo, porém, as últimas experiências foram péssima, a gente paga pela entrega Full, eles não consegue cumprir com a entrega dos produtos e acham que só devolvendo o valor pago resolve nossos problemas. Sem contar q , a partir do momento q a entrega passa para mãos do correios, fica ainda pior, correios e mercado livre, juntou duas péssimas prestadoras de serviços e sim, conseguiram piorar o q já estava ruim. Vc fica sem entrega e perde todo tempo q poderia estar comprando em outro lugar.",2
"Não tem uma compra na opção ""chegará hoje"" que realmente chege no dia, mesmo eu comprando 4h da manhã. Eu desisto. Não sei pra que oferecer uma modalidade que depois eles não seguram a bucha e nem deixam cancelar a compra. Você tem que receber e depois ir na agência devolver. Uma falta de respeito",2
"Não comprem na Shein! Pois caso vcs precisem de suporte, não irão conseguir nem um atendimento decente (humano)!! Se ocorrer qualquer problema com a sua entrega, vc que lute para conseguir um respaldo. Aconselho abrir várias reclamações no Reclame Aqui, pois só assim conseguirão uma resposta. Mas só uma vez, pq na segunda que precisarem, eles irão te ignorar até mesmo nessa plataforma. Péssimo! Péssimo! Péssimo!",1
Amazon prime music não funciona. Dá erro.,2
"A nova página de visualização individual dos produtos ficou péssima depois da última atualização. As imagens ficam cortadas quando se clica nelas para ampliar e as informações do produto, que antes estavam bem organizadas, agora aparecem todas de uma vez na tela, amontoadas lado a lado, excedendo o espaço da tela. Preferia o layout antigo e melhor organizado.",2
"Comecei a comprar no mercado livre e sempre entregavam de forma correta, porém já breve dois problemas com o mercado, na compra denominada Full com entrega no mesmo dia. Acabei comprando mais itens para ter o ""Full"" e 1 compra não chegou na data correta e outra até hoje nem vi a cor. A sensação é que estou sendo enganado.",2
"Uma demora absurda na entrega. Comprei bem antes roupas pra um evento, e não chegou a tempo. Comprei uma vez pra nunca mais. Transportadora horrível, pedido fica dias no mesmo lugar, até semanas sem se mecher, e não respondem canal de comunicação. Não tem como saber aproximadamente que horas e nem mesmo que dia o produto vai chegar porque diferente da shopee depois que entra em rota de entrega pode demorar mais 3 dias. Aí não tem nem como sair de casa esperando receber. Burocracia pra devolução.",1
"A loja em si é muito boa, mas o atendimento deixa a desejar. A opção de pagamento com cartão de crédito desapareceu e ninguém pode me ajudar, a resposta que recebi é pra usar os outros meios de pagto. ""Engraçado"" que sumiu logo quando surgiram as opções de pagamento usando da shoppepay ou sparcelado (com juros). Enfim, deixo de ser usuária frequente e que recomenda o app por falta de um atendimento efetivo.",2
Um dos melhores com segurança de compras. Sem dúvidas.,5
Simplesmente o melhor top.so um detalhe precisa ser visto o rastreamento de envio de mercadoria só deveria ser mais detalhada em qual localidade se encontra a mesma.,4
Ganhei o prémio 100 porcento de desconto e não apareceu mais os dois presentes e estava dizendo 24h e está aparecendo compre um produto e ganhe 1800 reais. Está parecendo um golpe.Vou esperar e ver o que acontece!,2
"tiver experiências ruim, comprei e simplesmente não recebi meu pacote e nao aparece nada para eu pedir o reembolso, já botei que não recebi meu pedido várias vezes lá e nada, praticamente já um mês nisso, comprei no começo do mês passado e já tá em dezembro, que palhaçada é essa.",1
"O app era ótimo, o atendimento era perfeito. Agora qualquer coisa que preciso os atendentes copiam e colam respostas padrão, não leem o que a gente fala, focamos igual vitrola repetindo e nada adianta. Bloquearam minha conta de receber ponto, tentei de tudo que é jeito resolver, abri reclamação até no Reclame aqui, nada absolutamente nada resolvido. Enfim, pedi exclusão da conta, se não posso ser tratada bem, não sinto confiança em comprar pq se tiver problema sei que terei dor de cabeça, não q",2
"O app em si é realmente bom.. é fácil de navegar, comprar e pagar. Também dá todo o suporte necessário em casos aonde é necessário fazer a devolução de compras e etc. Porém,vou dar apenas três estrelas porq n tive muitas experiências boas com algumas lojas.. e de certa forma isso é responsabilidade do aplicativo. E sobre o frete,muitas das vezes você tem que pagar o triplo do valor porq as compras são taxadas e isso é muito desproporcional.",3
"Ultimamente tá complicado de usar o aplicativo, as fotos não carregam, a página não atualiza, você entra nos comentários e não consegue ver as fotos que as pessoas colocaram. E não é minha conexão, testei a velocidade da internet e abri um outro app semelhante e funcionou normalmente",2
"Sempre uso o app e já tive problemas mas a shopee sempre esta intermediando e ajudando a resolver quando acontece. E em anos que já utilizo o app só tive 2 problemas até hoje e foram resolvidos com facilidade. Sempre dou preferência pra lojas brasileiras no app. Tem uma grande diversidade de produtos, se pensou em algo com certeza vai encontrar na shopee.",5
"Sinto falta de uma opção para pagar com 2 métodos de pagamento em conjunto, por exemplo cartão de crédito e pix. Atualmente só é possível combinar 2 meios de pagamento se o limite do parcelado não for suficiente. Quero fazer uma compra grande, dar uma entrada e parcelar o restante no meu cartão de crédito mas não posso. Provavelmente terei que comprar em outra plataforma caso não haja essa opção até lá. Enfim, uso o app desde 2022, compro todos os meses e tive pouquíssimos problemas até hoje.",4
"Opa bom dia excelente aplicativo , fácil acesso muita variedade ,mais tenho uma questão na opção de vendas na aplicação de juros taxas muitos altas quero efetuar uma compra não consigo pois nas notificações me afirmam compra até 12x sem juros mais na hora da compra não consigo efetuar porque não existe o parcelamento sem juros",3
"Adoro comprar nesse app, eu moro no interior do norte e as encomendas chegam em no máximo 20 dias, isso é realmente incrível já que nos outros apps demora mais de 50 dias pra chegar. Como sou assinante do Prime video tem vários produtos com frete grátis. O preço é acessível na maioria das vezes. Acho que poderiam colocar no carrinho a opção de selecionar os produtos (não todos de uma vez, essa opção já tem) pra comprar vários de uma vez sem precisa comprar um por um.",4
"Está cada dia mais desnecessário comprar pela shoppe. Os valores estão próx aos valores do comércio local, sem falar os cupons de fretes grátis nunca não 100%. Os pedidos internacionais estão um absurdo o ICMS (deveriam aprender com shein), não irei nem comentar sobre a demora na entrega. E bom... já que vai demorar, poderiam ao menos dar duas opções de entrega né; uma que vai entregar de fato mais rápida e o deles.",2
"Utilizava muito esse app, mas de um tempo pra cá, ele está deixando a seriedade de antes e agora está cheio de anúncios com propaganda enganosa, tipo ofertas com anúncios de frete grátis mas ao clicar em comprar, some o grátis e aparece duas opções de frete pagos ou retirar em uma agência pessoalmente pagando 2 reais a menos no valor do frete !!!! Essas coisas fazem a gente procurar outros apps de compras.",2
"O Aplicativo é bom para fazer compras e etc. Porém pra quem é afiliado é muito ruim, por conta que tem que ter uma conta corrente pra terminar o cadastro para receber as comissões, sério melhor se tivesse a opção de PIX, seria até mais rápido de receber as comissões, queria que arrumassem isso, pra facilitar quem é afiliado da Shopee. Grato pela compreensão!",3
"Aplicativo trava muito na hora de completar os pedidos principalmente os promocionais, os cupons de frete grátis são extremamente limitados por mês não favorecendo um maior número de compras mensal. Sem contar que as taxas são mais caras em diversos produtos quando comparado ao concorrente.",2
"Onde eu moro não tem sinal, ou seja, só por Internet. Então é muito difícil a pessoa conseguir logar no app.",2
"Gosto muito de comprar nesse aplicativo Shopee. Só precisa de descrever melhor o produto. Comprei um calçado e veio pequeno, e não consegui trocar. Merecemos toda atenção após a compra, principalmente quando não foi satisfatório. Obrigada",2
"App bom, tem uma diversificação boa de produtos. Estou dando 3 estrelas pq ter um limite de valor para fechar o pedido, isso não é legal.",3
Mano akkakaka eu amo isso eu tenho tudo para ver o que que eu quero claro algumas coisas meio atrasada mas tem algumas coisas que vem antes e esse que é o bom para vir atrasado é bem raro mas para vir antes nossa é muito fácil e outro você nem imagina quando eu tenho no meu carrinho uns 11.000 mais ou menos gente recomendo muito muito mesmo além de coisas baratas é tudo com tecidos bons eu nunca vi um golpe mas claro deve ter mas eu recomendo,5
"O app da shein é bom.. O primeiro frete é grátis.. Fora disso, só acima de 60 ou 70recebe frete grátis...tem vários descontos. Os pedidos demora m bastante pra serem despachados... No app vizinho super ágil. Esse é o ponto negativo da shein. Dias e Dias pra chegar sua encomenda... Fora disso um app de compras demorado",2
"Estou muito contente com a TEMU. As encomendas chegam sempre antes do prazo e os produtos são muito bons e com qualidade. Esta app nunca me tem falhado, acho-a muito boa. Parabéns.",5
