content,score
"Comprei vários itens e gostei, mas fiquei com MTA raiva pq não foram colocados os cupons de desconto e frete grátis que eu teria direito no final da compra. Um as peças era 25,00, o frete TB 25,00 mas teria 20,00$ de desconto no frete que não foi debitado. No final o vestido ficou em $50,00. Isso aconteceu em todas as compras, não debitaram nenhum dos free grátis",3
"O aplicativo não me notifica quando faço alguma venda, se eu não entrar manualmente para conferir, não fico sabendo e acabo perdendo a venda ou atrasando a entrega. Isso é muito grave, pois se atrasamos com a entrega, o próprio mercado livre se encarrega de abaixar nossa avaliação, sendo que a culpa da atraso ou do cancelamento é deles, devido a esse erro. No demais o aplicativo tem atendido com o prometido.",2
"O aplicativo é muito bom, e bem fácil de fazer as compras... Talvez pudesse melhorar na questão de tirar dúvidas sobre os produtos, talvez investir mais nessa área. Sobre o aplicativo é muito fácil de utilizar e efetuar as compras. Os preços são muito bons, nem sempre são os melhores preços, mas tem ótimas promoções.",4
"O aplicativo é ótimo, fácil de mexer e chamativo. A única coisa que seria bom é que aumentassem a quantidade de moedas ganhas, demora demais para concluir tarefas! Isso faz a pessoa perder o interesse aos poucos no aplicativo por conta da demora excessiva, e sem contar que é uma baita burocracia. Se melhorarem isso tenho certeza que o jogo seria melhor.",4
"O app, é maravilhoso, mas eu gostaria muito de ter a opção de imprimir o boleto! E deveria ser 3 dias de vencimento do boleto. Os produtos são muito em conta, e o frete é muito razoável. Eu amo comprar com vocês! Mas parei, pois eu preciso sempre imprimir os boletos para poder pagar, e pela a Amazon não tem essa opção. Nem sempre tenho o dinheiro na conta, e sem ele em papel. Aí complica minha vida",3
"Não gostei , porquê o mínimo de compra é 100 reais e eu queria comprar só uma coisa pra fazer o teste mais não vai porque só dar se for a partir de 100 reais de itens, mesmo, não resisti e baixei novamente e fiz a minha primeira compra e ganhei três coisas de brinde , em si o app é mais ou menos, mais tem que melhorar na avaliação lá dos produtos porque não aparece foto só aparece o texto , tem que melhorar nesse quesito aí . Em questão das avaliações.",1
"muitos produtos não condiz com as imagens o que leva a gente achar que está comprando uma coisa e levando outra. as primeiras compras que fiz aqui gostei, mas essas agora veio diferentes.",4
"Até o momento, tenho gostado bastante. Todas as compras feitas chegaram em perfeito estado e dentro do prazo. produtos de excelente qualidade! Tenho indicado esse app para amigos, pois estou amando fazer minhas compras. Muitas opções e recebimento garantido.",5
"Amava comprar na Shopee, era raro ter algum problema com as entregas, atendimento ou serviço. Mas ultimamente está sendo frustrante, a maioria das compras preciso solicitar reembolso ou pedir cancelamento, quando não atrasam a entrega ou alteram a data limite, quase não estão atualizando o status. Estou com um pedido que informa que iria chegar nas próximas horas, isso no dia 05.01 e até o momento nada. Está ficando complicando.",2
"Tem muita coisa bonita, isso é verdade. Mas ainda não fiz o teste pra ver se chega direitinho. Sobre o prêmio grátis? Não caiam nessa. É basicamente IMPOSSÍVEL ganhar. Porque cada vez mais eles dificultam a alimentação dos peixinhos. Só pra vcs terem uma ideia, eu já indiquei 7 pessoas pra fazer parte do app, ganhei ração demais, porém nunca consegui alimentar todos os peixes. Fica muito, muuuuito impossível. Não caiam nessa, o prêmio grátis é só ilusão",1
"O aplicativo é muito mal otimizado, trava e algumas funções simplesmente não funcionam, ou aparecem de forma completamente bugada. A plataforma, ao inves de cumprir com o prazo estimado das entregas, fica aumentando de pouco a pouco o prazo de entrega dos produtos.",1
"quando tem promoções falta um item de procura para procurar novos itens, não tem lógica estar a comprar sempre os mesmos , pois aparece itens iguais aos que ja foram comprados.",3
Vou avaliar somente com duas estrelas mas sinceramente demoram pra despachar o pacote da gente sem falar que não temos cupons de frete a gente fica presos a ter que comprar um valor x que eles mesmo decidem pra obter frete grátis prefiro mil vezes a shoppe que acima de 20 reais o frete é grátis,2
"Fiz uma compra no dia 4. Entrega para dia 12. Agora o Mercado livre mudou para entregar no dia 24 ou 25. Tentei mudar o endereço (não mudam), pedi para agilizar a entrega (não agilizam) pedi para cancelar (só posso cancelar depois da data prevista para entrega). Resumindo: uma desorganização total. Decepcionante a experiência.",1
"A plataforma é boa, mas as transportadoras não são confiáveis, já tive problemas com a ANJUN EXPRESS e agora com a J&T EXPRESS, colocaram como entregue com minha assinatura, onde não assinei nada e muito menos recebi meu pacote, e para pagar temos que fazer na hora, mas pare termos uma resposta e solução de um problema, levar de 1 a 3 dias úteis.",2
"O icone (coracao) de add aos favoritos, esta minusculo, foi diminuido... porque? Arrumem, ta muito ruim.... Aplicativo fica muito travado e lento na madrugada aqui no Brasil, no caso apos a meia noite e se estende a madrugada toda... Ja deixei de comprar bastante por este motivo. Usando Internet da claro, eles tambem fazem bloqueio e nao funciona corretamente a shoppe",1
"Infelizmente ficou para trás comparado a outras lojas online, mesmo com prime, não acho ofertas interessantes nas minha áreas de interesse e o frete grátis é muito bom, mas ao comprar vários itens ele envia tudo separado, qual o sentido? Usabilidade aceitável, mas a busca e filtros deixam a desejar. Atendimento nada humanizado.",3
"O app não mostra todas as opções de compras disponíveis, quando pesquisando diretamente na internet sem logar, aparece preços menores, fiquem de olho nesse golpe, além disso, entrando em contato com suporte técnico, prometem retornar, mas nunca o fazem, mostram frete grátis, mas tem que pagar por fora para entregarem...",1
"Gosto muito de comprar no app. As entregas estão mais rápidas e os produtos são bons. A única reclamação é que se não tem ninguém em casa, ele deixam na vizinha(não gosto de incomodar)como compro com frequência no aplicativo não me sinto confortável em relação a isso. Achava melhor quando deixavam o produto do lado de dentro do meu portão. Seria uma boa opção a pessoa que faz a entrega entrar em contato pra verificar se tem alguém em casa pra receber o produto caso não tenha estar marcando.",4
"Tem produtos interessantes, maioria dos produtos são mais caros que AliExpress. Tem um mínimo de compra de 15€, algo que odiei. E os cupões da roleta são de fugir, maioria são inatingíveis 🥴 gastar 100€ para poupar 10€🤦, inacreditável. Viva AliExpress. Depois, dão o produto gratuito e somos obrigados a escolher o que eles querem e não o que desejamos, devíamos poder escolher.",3
"Aplicativo horrível! Utilizei ele principalmente pela oferta de 2 produtos gratuitos, porém esses produtos eles ficam cada vez mais impossível de consegui-los, estou em uma parte em que cada vez que rego 1 planta, a % aumenta apenas 00,02% tornando assim IMPOSSÍVEL, conquistar os prêmios, compartilhei para diversas pessoas para conseguir pontos e tentar conquistar, ainda assim foi tudo em vão, então NÃO BAIXEM O App, as coisas são caras, propostas ridículas, e minigames mentirosos!! 😡",1
Um app que chama atenção pelos produtos e preços.porem não é verdadeiro na hora de finalizar a compra. Também alguns produtos apetece um preço na hora da compra o valor triplica. Deveria ter mais transparência,1
"Gama muito boa de vendedores brasileiros, promoções bem interessantes. Ponto forte é a possibilidade de vermos a experiência individual do comprador através de fotos, vídeos e por escrito, assim como réplica do vendedor. Parabéns a Shopee por isso! Sugestão: 🍃 Modo nortuno para ontem!!!! 🍃 Opção diferente dos Correios para envio e-commerce (Loggi, Jadlog,...).",4
"Gosto de comprar na Shopee, porém a ressalva que faço é:antes as moedas que coletamos pelas avaliações diminui muito quando compramos no desconto,antes você conseguia até 5 reais de diferença dependendo do total de moedas,desistimula a avaliação, outro ponto,a vendedores que induzem o anúncio erroneamente,acho que deveria haver uma política de controle maior.E os juros dependendo da compra no cartão não vale a pena ,e a questão da devolução ficou praticamente inviável.",5
"Horrível. Serviço ao cliente péssimo, não resolvem absolutamente nada e ficam enrolando demais caso tentem resolver para não dar em nada. Transportadoras sem comprometimento nenhum com as mercadorias ao ponto delas serem VIOLADAS e terem os objetos pegos pelo entregador, que assinou O MEU NOME e FALSIFICOU a minha assinatura! Entrei em contato com o suporte para conseguir os objetos de volta e NADA! Esperava mais do que isso.",1
"Tô com problemas com assinatura que eu não fiz. Eu coloquei senha de autorização no Fire stick (nem minha mulher sabe a senha) e mesmo assim acabou de aparecer, neste instante, uma compra de 21.99 na Amazon music. Nem o app baixado eu tenho e a tv está desligada nesse momento. Como que a compra foi feita? Pior coisa tbm foi ativar 2 etapas, o código não chega e não consigo entrar em certas particularidades da conta pois exige senha e posteriormente um código, o que nunca chega.",1
"Ele e uma ótimas oportunidades porque tem vários meios em um só aplicativo tipo compra pela mesma loja que tem de tudo frete grates os melhores pordutos da para parcelar com muitas parcelas as grande marcas e empresas ,entrega considero a mais fácil e confiaveu. Único probrema e mínimo e pode ser resolvido rápido pela empresa e demora na linha de crédito as vezes uma pessoa usa sua linha de crédito atrasa e não paga ai você e banido da linha de crédito mesmo pagando um valor bem maior você não",5
"Olá shopee, sei que nunca verão meu comentário, mas se puder, e achar útil minha ideia, tem como complementar uma opção do entregador apertar algum botão que notifica o comprador, que o vendedor está na frente da casa esperando? isso resolveria muitos problema de pedido frágil jogado pelo muro, o aplicativo é excelente, só poderia implementar a opção de apitar que o produto está na frente, existe casas que não da pra ouvir de jeito nenhum.",5
"Atendimento horrível quando há problemas na entrega. Lento, engessado e sem solução adequada.",2
"Adquiri um tênis sem igual, sem dúvidas o melhor tênis q já possuí. Ótima relação entre custo e benefício, tamanho condizente com o oferecido, estiloso, leve e mega confortável. Chegou até bem antes do limite de data da entrega! Muito satisfeito! Obrigado a TEMU, formidável! Gratidão.",5
"Perdi o acesso ao frete grátis por erro da empresa, busquei ajuda e não à recebi, apenas me encaminharam para outro canal de ajuda, que adivinha? Também não resolveu meu problema, é difícil confiar em uma empresa que não soluciona os problemas de seus clientes, sendo eles pequenos ou grandes! Primeira experiência com o mercado livre e o que posso dizer é que sinto minha moral ferida e decepção! Não recomendo o mesmo para nenhum cliente.",2
"Em algumas compras, quando coloco meus pontos acumulados a compra fica mais cara do q no preço normal, acho q é um bug do sistema, por favor arrumem isso",2
"Até quando a Shopee continuará permitindo anúncios com valores diferentes do anunciado? Dois exemplos claros: mostram um kit com 3 itens por ""R$ 49,90"", mas, ao clicar para comprar, o valor é referente a apenas uma peça, enquanto o kit completo custa três vezes mais. Outro exemplo: anunciam um produto por ""R$ 10,99"", mas, ao acessar, o valor não corresponde ao produto exibido na propaganda. Isso é uma falta de respeito! A gente clica acreditando no preço anunciado, mas, na verdade, é diferente.",1
"Gosto de comprar no Mercado Livre, tanto pelo site quanto pelo app, por causa da facilidade no processo inteiro e pelas opções. Mas, uma coisa que me incomoda e que não tem sentido é o fato de vocês excluírem o MEU histórico de compras. Vocês mostram apenas compras relativamente recentes. Não consigo buscar as compras mais antigas e verificar informações que são importantes para mim. É uma questão simples, mas vocês acharam que não era importante para o usuário. Na Amazon isso não é problema.",3
"maravilhoso, comprei 2 produtos dia 28 e hj dia 30 já chegaram! amei o aplicativo, com certeza comprarei novamente",5
"Propaganda enganosa promete produtos grátis mas mesmo após 2 messes testando e tentando, fazendo o melhor possível ele não sai do 99,9% aumentando praticamente nada a cada trigo recolhido (atualmente cerca de 0,0005%), além da dificuldade triplicar a cada trigo, a recompensa só diminui, se continuar na medida em que está ele nunca chegará em 100% (coisa que está acontecendo) só não dou nota 0 porque não tem. Resumindo NÃO INSTALEM apps como shoppe ou Aliexpress são bem melhores.",1
"Aplicativo maravilhosa,tem anos que compro. A internacional muito bom, cordeiros entrega no prazo. A nacional é ótima,o problema é a transportadora que demora pra entregar.Por exemplo a Anjun express horrível. Mas a JADLOG é ótima. Tô com umas encomendas tem atrasadas e nunca chega na Anjun express. Já tentei entrar em contato e eles não respondem. Era pra shein não usar essa transportadora.",3
Além do frete ser MUITO abusivo...as entregas tem prazos de entregas muito longas...um absurdo isso pois não vale a pena nem o uso dos cupons sinceramente...mercado livre pode ser mais caro...porém é bem mais rápido e têm ótimos cupons de desconto.,1
"Falam que você ganhou um presente por criar a conta mas para resgatar vc precisa gastar uns 200 reais, e tem que ficar jogando um jogo de alimentar peixe que quanto mais próximo de ganhar vc está, mais impossível fica pra vc literalmente desistir!!!! É puro golpe! Não recomendo a ninguém.",1
"Não tem a opção de pagar com cartão de crédito. Sempre paguei com cartão de crédito, agora atualizaram o app e sumiu essa opção pra mim apenas . Em outra contas de familiares a opção aparece normal , acredito que seja a plataforma que está me bloqueando .",1
"Eu fiz a minha primeira e última compra. O produto que eu comprei está até o momento como entregue e eu não recebi nada (e já verifiquei com os vizinhos). Fui pesquisar e parece que isso é uma coisa ""normal"" nessa transportadora..... Amazon só serve pra ebook e olhe lá.",1
"mercadoria boa. só não gostei porque, diz que temos presente grátis, nós mandam escolher, quando vamos no carrinho, olha os valores lá, com frete, imposto e tudo na cobrança. propaganda enganosa com que propósito?",3
"gosto muito do mercado livre/MP, agora queria que tivesse uma opção para podermos sugerir melhorias e novas funções.vocês poderiam adicionar no filtro de busca uma opção para quem tem o cartão MP onde produtos com o maior parcelamento fossem filtrados, deixei de comprar algo por causa do parcelamento sendo que em produtos de preços ridículos tinham. sei que tem regras mas produtos com custo bem elevados só em até 8 ou 10x e outros como uma parafusadeira até 18x.",5
Ainda não tive uma experiência más acabei de baixer o app pois as propagandas me chamam a atenção espero gostar e ter ótimas experiências 🙏 aí volto pra contar ok Deus abençoe a todos nós amém 🙏,3
"Compro na shopee a bastante tempo,e nunca tive problema nenhum. Mais infelizmente em outubro,bloquearam meu parcelado por um mês,quando foi agora em novembro desbloquearam e quando fui comprar simplesmente bloquearam de novo e não dão nenhuma informação ,de o porquê desse bloqueio, é muita falta de consideração com os clientes,porque sempre pago em dia e nunca atrasei meus pagamentos. Estou muito decepcionada e furiosa com essa falta de comunicação da parte deles.",3
"amazon tem as entregas horríveis!! não aparece nada sobre o pedido e muito menos o dia que vão entregar. se você for pedir na Amazon, tem que ter paciência e esquecer, pq se for de urgência, já era, fora que os correios tb não ajudam, ai junta o inútil ao desagradável.. quero que melhore sobre isso, não custa nada ter o dia em que vai haver uma tentativa de entrega, eu não sei nem aonde está meu pedido!! só falam que saiu de tal lugar, MAS TAL LUGAR AONDEEEEE??!!",2
"Vamos la. A mais ou menos um mês eu fiz a assinatura da Amazon prime, e fiz algumas compras e minutos depois eu perdi o acesso a minha conta por ter esquecido a senha, tentei três vezes e perdi o acesso. Logo em seguida, minha conta ficou inativa por 24 horas, recebi o e-mail informando que minhas compras foram canceladas e qualquer assinatura, incluindo Amazon prime, seriam canceladas. Agora fui cobrado por essa assinatura e por um serviço que não usei e tô sem acesso a conta! Assim não dá.",2
"A melhor loja digital, compensa a assinatura, muitos produtos de boa qualidade e o melhor suporte de todos.",5
"Muita demora para efetuar reembolso. Produtos não recebidos com prazo longo de avaliação para pegar a grana devolta. Acho um absurdo isso pois vc paga no ato da compra., ena hora de receber é muito mais muito maior que uma missa olha que sou diamante na shopee e raro de acontecer mas quando acontece infelizmente é triste 😢 e tem que ser dito ...",2
"Aplicativo com ótimas promoções, porém não funciona como o mercado livre que você tem um contato fácil com o vendedor. Além de que o prazo da entrega é cumprido exatamente co me o é exibido, por exemplo: Se eles te derem o prazo de 2 meses o produto vai chegar em 2 meses rsrs é redundante mas não é em 1 mês ou 1 mês e 20 dias, naaao vai ser exatamente 2 meses. Mas nunca tive nenhum problema nem com a entrega e nem com vendedores.",3
"Shein ta deixando muito a desejar, entregas estão demorando muito, até nacionais tão um mês pra chegar.",2
"Muito mais caro que outros APP, uma coisa e outra é mais barato, mas na média não compensa, além deles esconderem os preços com o imposto, exibindo somente na finalização da compra. Outra coisa não transparente são os bônus, pura enganação, vc ganha por exemplo 500 reais de bônus, só que vc tem que comprar diversos produtos, e nesses produtos os bônus são limitados, por exemplo produto de 100 reais só pode usar tipo 10 reais do bônus, isso não é bônus, é desconto. Então acho enganação.",1
"Bom, porém as vezes o dia da entrega é adiada por causa do endereço, como é no meu caso. E oque tá acontecendo comigo desde ontem é que eu tô tentando mudar o CEP da minha cidade e não tá aceitando. Diz que o CEP é inválido mesmo não sendo inválido. Só não tá aceitando o CEP que estou tentando colocar.",4
"Na propaganda oferecem brinde, girei uma roleta e ganhei desconto de 100%, fui fazer a compra e deveria pagar 15 reais de frete, quando fui efetuar o pagamento pedia quase 300 reais. Um absurdo. Anúncio enganoso, e fajuto.",2
"A entrega está atrasada e o app não me deixa falar com o vendedor. No lugar disso o app diz ""fale conosco"", porém essa opção só mostra 2 links inativos que não levam a lugar nenhum. Me deixam sem opção de avisar que graças ao atraso na entrega, que era para ser Full, eu não estarei mais no endereço combinado para receber. Não entendem que se eu comprei um item com entrega full é porque preciso dele no dia seguinte como prometido.",3
"Eles não entregaram o meu produto no dia certo,falaram que houve um problema ao entregar o produto, três vezes seguidas,sendo que eu estava em casa e ninguém apareceu na porta da casa",3
"Sinceramente, na minha opinião, esse jogo que a plataforma promete ganhar itens gratuitos, na minha convecção, é uma perda de tempo, quanto mais você chega próximo de completar 100% a plataforma dificulta ainda mais o aumento da porcentagem, se tornando praticamente impossível ganhar o prêmio. Perdi muito meu tempo pedindo pessoas para baixar o aplicativo e cumprindo tarefas. Não recomendo este app!",1
"Se eu pudesse daria 0 estrelas para esse app, pois eu efetuei a compra de um celular de 1000$ e eu olhava todo dia para ver onde ele se encontrava até que dó nada o app bloqueou minha conta permanente, sério não compensa comprar nada nesse aplicativo e a primeira e última vez que compro nele se pudessem melhor a segurança do app de uma outra forma seria bem melhor para os usuários, pq assim só tá perdendo credibilidade!",1
"Faço todo tipo de compras pela Amazon; desde itens de casa do dia-a-dia até presentes, jogos, eletrônicos, etc. Tenho o Prime porque compensa MUITO, com ele consigo até pedir coisas que preciso com urgência e acho produtos diversos e de qualidade. O aplicativo nunca deu problema e funciona perfeitamente bem! Tem todas as funcionalidades do site, é intuitivo e fluído, com um ótimo sistema de navegação. Para mim, é nota 10 em tudo!",5
A empresa é ótima. É de confiança.. Só não vou dar 5 estrela pq vc não consegue falar com os atendentes nem pelo chat e nem pelo telefone. Com esse sistema IA vc é barrado de falar.. Vc fica um tempão tentando solucionar seu problema e esse sistema de ajuda ao cliente faz vc ficar fznd Zig Zag nas perguntas de ajuda..,4
"Comprei duas vezes no aplicativo e logo após as compras, começaram a chegar SMS de tentativas de golpe, como se fossem mensagens dos correios. Estou começando a desconfiar que o aplicativo não tem muita segurança, pois como os golpistas sabem que fiz o pedido. No mais, em relação às compras e pedidos chegarem certos, não tenho reclamação. Mas a segurança precisa ser melhorada.",2
"Na maioria do tempo da super certo,mas tem certos parceiros que demoram a preparar o pedido e acabam cancelando,mas são casos raros...2023/// Hj 22/12/24 Infelizmente tem caído bastante meu conceito com alguns colaboradores da SHOPPE! Estou quase desistindo,mais uma vez comprei gato por lebre! Decepcionada de verdade! Essa plataforma deveria rever alguns conceitos de parceria! Decepcionada!",2
"Aplicativo bom. Para ficar melhor, poderiam fazer que nem o concorrente, dar combinação de duas formas simultâneas de pagar(uma parte com pix e outra com cartão, cartão uma com boleto outra...)",4
"O aplicativo é bom, preços acessíveis. O único ponto negativo nisso é a entrega, a gente coloca todas as informações corretas e a transportadora ainda não encontra o local não sei porque e o pior de tudo que fazem somente 1 tentativa de entrega, eu queria muito o meu pedido mas infelizmente eles fizeram a devolutiva para a Amazon no mesmo dia 😥. O App deveria melhorar em fazer opções de entrega pelos Correios, desse jeito decepciona muito a gente.",3
"Ultimamente as entregas estão muito demoradas, quando chega o último dia do prazo de entrega, automaticamente o aplicativo joga mais uns dias pra frente, assim não te dá opção de reembolso e você é obrigado a esperar a boa vontade do produto chegar.",2
"Foi minha primeira compra no temu, fiquei muito satisfeito com o atendimento e rapidez na entrega, bem seguro podem comprar sem medo. diferente dos outros app aqui as promoções nos preços e descontos sao reais, super indico a todos.",5
"Muito bom tem muito bons vendedores porém precisam se atentar nos anúncios por que tem bastante vendedores ruins que oferecem uma coisa de péssima qualidade, mais a plataforma é muito boa te dá várias possibilidades de compra até mesmo um crédito para comprar quando vc não tem o valor avista",4
"Um ótimo app! Adorei! O app tem muitas coisas boas é muito baratas! Hoje em dia se você for comprar um celular é mais de 10 mil reais! Mais na Amazon você encontra até por 600 reais, e celular com 1000 reais, parcelando em 10× você consegue pagar 100 reais por 10 meses apenas! Perfeito!",5
"App muito MISTERIOSO!!! O pessoal não mostra muitas informações sobre os produtos, só as que eles querem!!! Não há a DESCRIÇÃO dos produtos!!! Não mostram todas as avaliações, apenas 3!!! Quem compra coisas ""no escuro"" é o cego!!! Eu quero avaliar o produto que vou comprar, pois, se eu (der uma de otário e) comprar sem saber não haverá devolução, até porque o vendedor VAI SUMIR!!! Quando (E SE) melhorar eu vou pensar se comprarei, pois, no momento, é certo que vou perder o meu dindin!!! 👎👎👎👎",2
"Eles entregam no prazo,tem todos os produtos,a qualidade é meio questionável,mais o maior problema é que sempre eles tentam te empurrar produtos e falsas promossoes,como""se você comprar um item por mais de 250 reais,ganha um brinde"" e isso sempre quando está rodando a loja,mas já fiz três compras e veio certinho,super embalado.",3
"Nada errado quanto ao aplicativo, funciona muito bem. A dor de cabeça começa quando vc precisar de suporte técnico para algum problema além dos comuns. Primeiro que é quase impossível conseguir entrar em contato, depois vem a demora em retornarem o contato. E quando finalmente consegue, a pessoa do suporte vem com uma mensagem padrão qualquer e não resolve o problema. Fica óbvio que falta funcionários para atender a demanda e melhor preparo da equipe de suporte.",2
"Já foi bom. Queria que tivesse a opção de entrega só pelos correios,! Depois dessas transportadoras aí acabou com tudo! Pedido atrasado,rastreio incorreto😮‍💨 tô pensando em aderir a outra empresa!",2
tem que ter um pouco mais de atenção .pois os acabamentos msl feitos desvalorrizam os mesmos dou o exemplo das capas para acentos de carro as que recebi são para por na garagem eo trabalho não justifica a devolução prefiro ficar prejudicado e possivelmente deixar de comprsr neste seits,4
"App com problema na lista de desejos. Ex: Tenho cerca de 100 itens na lista de desejos, após rolar na lista até cerca de 50 itens, clico para abrir e visualizar, ao retornar à lista de desejos, inesperadamente o app reinicia a rolagem para o último item adicionado à lista, tendo assim que rolar novamente até o item em que havia aberto anteriormente. Desta forma, nos causa transtorno, desconforto e atrasos. Espero a resolução do problema para melhor experiência. Obg!",2
"Se você quer ter dor de cabeça com assinaturas essa empresa é perfeita! Eles simplesmente exclui sua conta ou suas avaliações porque segundo eles você ""violou as diretrizes"" da comunidade, eles não te dão explicações e por mais que você tente entrar em contato NÃO FUNCIONA! e eles tiram (segundo eles) sei privilégio de avaliar compras! Privilégio??? Isso não é direito do consumidor? Que circo é esse?",3
"Ultimamente estou tendo vários problemas com meus anúncios. O robô filtro da plataforma fica bloqueando meus anúncios erradamente. Já abir várias reclamações sobre isso e mesmo assim continua acontecendo. Deveriam analisar melhor antes de remover ou denunciar os anúncios. Existe vários anúncios com produtos falsificados no ML . Porém, continuam na plataforma. Pq não é removido? Agora toda categoria que clico dar esse erro Ops! Ocorreu um erro. Estamos trabalhando para solucionar o problema",2
"Gosto muito de comprar na Shein, alguns fatores são complicados de acostumar como o tamanho das peças que é em formato diferente do Brasil, mas o aplicativo tem tutoriais e dicas de como navegar e comprar nele. As peças são incríveis, num bom preço e o melhor de tudo é que não demora a chegar e nossos pedidos não vêm separados como em outras lojas da China. Amo a Shein!",5
"Boa noite. A Amazon precisa urgentemente mudar o layout do aplicativo na minha opinião. O serviço é excelente o design também, mas o app é muito confuso pra mim, as categorias não são divididas de forma clara. Ou eu sou muito lerdo ou é o layout do aplicativo, até porque se eu vou pesquisar no app vizinho, encontro o que quero com muito mais facilidade. Claro que o mecanismo de busca funciona normal, mas grande partes das vendas são de pessoas que estão navegando.",3
"Instalei o app ontem, é bem legalzinho, e quando vc entra, ele faz vc girar uma roleta para você ganhar 1 item grátis, e depois vc ganha um bônus, sem pagar nada, como ainda estou jogando os minijogos não posso garantir nada, mas estou com um pouco de medo de cobrar, porque hoje em dia é difícil ter coisa grátis e fácil assim! Até agora parece ser confiável, basicamente você tem que regar plantas e outros minijogos, simples assim. Se eu receber minhas coisinhas, volto e edito está avaliação!!!🩷",4
"O app assim como o site tem muitos erros nos filtros. Estou buscando um produto, por exemplo, ferro de passar. Quando filtro por uma marca e ordeno por preço baixo a alto, todos os produtos somem e aparece apenas uma misteira. Aconteceu com diversos produtos que procurei. Ou seja, os filtros não funcionam direito, torna difícil a navegação.",3
Já comprei vários produtos e todos chegaram muito rápido e conforme o anúncio. Apenas 1 veio com uma pequena avaria mas a Temu resolveu. Super indico para quem deseja comprar.,5
"Particularmente meu app favorito para comprar coisas, até mesmo o que não for roupa. O sistema de recompensa diário ser em dólar foi uma das melhores coisas que me atraiu, definitivamente. Nada a reclamar.",5
"Não tenho sorte com essa loja virtual, eles sempre cancelam minhas compras e quando consigo comprar alguma coisa, leva mais de mês para chegar! ;(",3
"Uma experiência desampara mim Baixei o app,para acompanhar o produto que comprei e quando acesso a minha conta só consta que eu não comprei nada nos últimos 3 meses, sendo que fiz a compra no mês passado e o produto estava previsto para chegar no dia 10/12. Então por favor fazer o reembolso da minha compra.",1
"Não vou mentir, é um ótimo aplicativo pra compras, mas a entrega está deixando a desejar! Muito lenta, sem atualizações, sem suporte ao cliente. O que entristece muito na hora de comprar.",2
"deveria ter a mesma forma do aplicativo da SHEIN, pois é assertivo e quando você coloca no carrinho um artigo que escolheu, ele deveria mostrar outros semelhantes ou no mesmo seguimento...as vezes se perde muito tempo procurando... eu gosto de comprar aqui,... mas na Shein é mais fácil por questão do site ajudar nas opções e variedades.",4
Muito chato. Propaganda enganosa diz q vc instalando o APP ganha na hora um relógio. Mentira não ganhei nada e muitas pessoas q conheço tbm não Depois manda escolher 3 coisas grátis mentira tbm. Pra conseguir tem que entrar em 2 jogos um de alimentar peixes e outro de colheita ambos nunca tem fim. Qdo chega nos 99% desista nunca chega nos 100%. Preços altos. Dão descontos q não servem pra nada pq no final tem taxa de importação e ICMS que acabam sendo maiores q os descontos.,2
"Estou muito decepcionada com a shein,iria fazer uma compra que deu 75 reais e disse que era frete grátis acima de 69 reais e quando fui fechar o pedido deu quase 100 reais e não me deram o cupom de frete grátis,está aos poucos perdendo clientes",2
"Em 2024, esse app ainda não permite mudar o idioma desejado, se vc estiver no Japão por ex. Vc não consegue mudar o idioma para português só inglês e japonês vai entender.",2
"Gosto bastante dos produtos que tem na Temu e não encontramos em outros lugares, só não dou 5 estrelas pois ainda não consegui comprar algo isolado por menos de 100 reais. Isso dificulta quando queremos apenas comprar um único produto. Se puderem melhorar isso agradeço muito, pois gostei bastante de comprar com vocês! Aí eu volto aqui para dar as 5 estrelas 💫",3
Quem inventou a shopee tá de parabéns produtos bons e baratos segurança total na compra os vendedores são atenciosos e qualquer problema eles resolvem . Porém de um certo tempo pra k os fretes estão um absurdo não está mas compensando comprar quase nada tá altíssimo os frente qualquer coisa o frete fica 200 e pouco mesmo com os cupons não está dando para revender.#Shopee,2
"É sem dúvidas a empresa com a entrega mais rápida em comparação a todas outras, tipo, todas mesmo. É rápido e o frete ainda é quase 0, contudo, o quê infelizmente atrapalha é o próprio design do app que não conta com muitos detalhes nem uma plataforma super detalhada. É ótima para comprar livros, mangás ou hqs, mas roupas são todas básicas. Acho que deveria ter um investimento maior na plataforma e também um sistema de recompensa por trazer novos clientes pro app, pois tenho amigos interessados.",4
"Realmente tem muita variedade, mas só acho que demora muito pra completar as missões e realmente desfrutar das promoções propostas pela plataforma.",4
"A experiência com a Shopee é frustrante. A política de entrega é péssima, sem obrigação para os vendedores despacharem rápido, atrasando ainda mais os pedidos. A logística da Shopee Express é lenta e ineficiente, com entregas passando por várias bases desnecessárias. Além disso, a política de cancelamento é ineficaz e desrespeita o CDC, pois é impossível cancelar compras não enviadas. A plataforma precisa melhorar muito em respeito ao consumidor.",1
"Gostei muito deste aplicativo; os produtos são lindos e, em sua maioria, acessíveis. No entanto, estou enfrentando dificuldades para acessá-lo. Aparece uma mensagem de que a conexão está fraca, embora minha conexão esteja funcionando normalmente. Esse problema ocorre não apenas ao tentar acessar o aplicativo, mas também ao visualizar os produtos. Tenho certeza de que a questão não é com a minha conexão, pois minha irmã utiliza a mesma internet e não enfrenta esse tipo de problema.",3
"Gosto muito do app Amazon, pela prestabilidade e atendimento.",4
