content,score
"O app é bom, mas precisam melhorar a comunicação. Não tem como falar com o vendedor quando da algum problema, principalmente quando o problema está nos Correios. O máximo que informam é um email que a gente envia e aguarda eternamente sem saber se vão ver, prazo, nada. Nesse ponto os outros App são bem melhores com chat para se comunicar e enviar mensagem direto para o vendedor.",2
"Massa e tal, algumas coisas valem muito mais a pena comprar por cá devido ao Prime. No entanto, acho tudo um pouco bagunçado pra navegar pelo celular. A disponibilização dos ícones, categorias, recomendações não são sempre muito assertivas/relevantes... Acho tudo um pouco caótico, o que não me mantém rolando o feed por muito tempo.",4
Venho tendo uma experiência com aplicativo. Já fiz algumas compras aonde tive q pagar dois impostos. E eles dificultam e não entregam os valores mostrados nas missões diárias umas delas é o quebra cabeça. E quando você está perto de conquistar algum dos prêmios eles trapaceiam!,2
"Sou comprador assíduo do ML. Fiz bons negócios na maioria das vezes. Porém, um ponto muito falho tem a ver com a comunicação com o cliente quando é preciso fazer alguma reclamação ou ação de cancelamento ou desistência de alguma compra. Deveria haver uma cobrança mais rígida dos vendedores na hora de resolver os problemas. Às vezes é bem estressante!",4
"Demora demais pra chegar e desanima. Quando chega muitas das vezes inclusive roupa, não vê. Como desejamos. Encomendei produtos para o Natal e si chegou depois do Natal. mesmo comprando com bastante antecedência. Os entregadores com muita mal vontade. As vezes prefiro comprar no Mercado livre pq chega rápido e qualquer problemas resolvem logo...não entendi pq SHOPEE demora tanto pra entregar se a forma de entrega é como Mercado livre. Transportadoras, Correios e entregadores. Onde tá o erro?",3
"Gosto muito de comprar na Shopee,as entregas são rápidas,tem variedades de produtos,o Sparcelado é muito útil,tanto posso usar p/a fazer compras ou empréstimo. Só não estou gostando da mudança que foi feita recentemente,quando temos q fazer a devolução do produto,não está mais tendo a opção de fazer pelos correios e sim,procurar uma agência da Shopee,que muitas das vezes é longe de onde moro e nem vale a pena levar,já dei roupas e outras coisas devido isso.",2
"Os produtos são bons, e de ótima qualidade, estou dando 4 estrelas, pq o tamanho não condiz com o tamanho anunciado, e também não encontrei nenhuma opção de reclamar com o vendedor, devolução do produto ou estorno do dinheiro. Me senti um pouco lesada com a situação....",4
"Gostei do aplicativo muito bom, mais estou fazendo um trampo na área de afiliados e não sei como agr minha conta está dizendo que ""de momento, não pode aderir a este evento"" não sei como deu isso e nem pelo motivo estou vindo aqui reclamar disso, além de tar ajuntando eles a divulgar o conteúdo deles me bloquearam de uma forma q eu nem sei o motivo e está demorando dms para arrumar isso. Se resolverem isso logo para min e eu conseguir fazer meu primeiro saque como afilhado eu volto aqui reavalio",2
"Muito bom, já comprei muito, só a devolução dos correios q nao funciona pra ir bucas em cada como eles dizem, mas é fácil enviar indo pros correios.",5
"Melhor app para comprar pela internet é seguro e os produtos são excelentes,na shopee vc encontra tudo que precisa. É simplesmente perfeito, a única coisa que não estou gostando é das opções de parcelamento pois agora o parcelamento sem juros é em duas no máximo tem deles que nem parcela sem juros. Um valor alto agente tem que escolher pagar de uma vez ou parcelar com juros. Não esta bom dessa maneira",5
"Equipe do mercado livre, não achei espaço para opinião ou reclamações no app, então venho aqui alertar que está ficando quase insuportável pesquisar um produto no app e encontrar uma lista infinita de um produto igual e do mesmo vendedor, e ter que ficar passando e passando para encontrar um produto. O filtro que utilizei foi melhores vendedores e menor preço por uma calota e desisti. Estão anunciando o mesmo produto inúmeras vezes, somente mudam alguma palavrinha, mas são os mesmos. Obrigada.",2
"muito bom! porém o anúncio do frete grátis, não condiz com o anúncio. na separação da mercadoria, tem o frete cobrando, em cada item. mas no anúncio tá frente grátis.",5
"O aplicativo estava funcionando maravilhosamente bem até a noite passada. Ele começou a travar, já desinstalei e quando instalo novamente, ele diz que o aplicativo está apresentando falhas contínuas. Eu estava utilizando o aplicativo constantemente, já faz muitos meses, inclusive acesso todos os dias para ganhar as moedas, mas do nada começou a ter essa falha. Não consigo mais acessar!",3
"Já fiz várias compras. Produtos de excelente qualidade. Resistentes. Chegada rápida. Respostas com alta qualidade. Recomendo. P.S... Faltam vir para o Brasil. Pois as taxas de importação e ICMS estão saindo pra nós um pouco caras. No mais, agradeço a parceria e recomendo a TAMU.",5
"O aplicativo em si não tenho problema, bem simples de usar e fácil de localizar os produtos. Uma sugestão seria em poder reavaliar o produto depois de um tempo de uso. (Um caso meu foi a compra de um fone que na entrega foi tudo OK, mas em menos de 4 meses parou de funcionar). Se tivesse algo já falando sobre um possível defeito, não o teria comprado. ""Faz com os vendedores escolham melhores produtos"".",4
O aplicativo é muito bom tem muita variedades porém os valores dos intens são bons porém não gostei de ter que atingir percentual para realizar pedidos depois de tudo calculado às vezes o imposto pode chegar a metade ou até mais que o valor da compra tornando assim necessário a desistência,2
"Um dos melhores apps atualmente. Eu adoro fazer compras aqui, tem ótimos preços, interface limpa e bonita, fácil acesso, bom sistema de filtros, promoções reais com muitos cupons e pontos diários. Tem uma grande variedade de produtos de beleza, moda, casa, jardinagem, papelaria e para crianças. Vale muito a pena. A entrega é rápida e segura. Meu favorito 💜💜💜.",5
"Sinceramente, lamentável. Muita propaganda enganosa. Não deixam as informações claras para o cliente. Para eu receber os dois presentes, seria necessário eu fazer uma outra compra pra ter reembolso (????). Um negócio totalmente confuso, não tem nem pé nem cabeça. É só enganação. Uma pena, porque apesar dos preços serem mais altos, a compra é facilitada. Passa bem longe de ser um concorrente forte. Até fiz uma compra e resolvi cancelar devido a essa enganação todo com o cliente.",1
O app é muito legal por vender coisas novas e também usadas. O que eu não gostei é que não é possível clicar nas fotos que são colocadas para descrever o produto. As fotos ficam lá em miniatura e você não consegue clicar nelas. Não faz sentido algum ter a foto para vermos o produto se não é possível clicar para ver em tela cheia. Espero que os desenvolvedores possam resolver isso porque o app é show!,4
"É um vício comprar no site, pela facilidade em achar os produtos da maneira e do jeito que procurávamos! Pelo rápido envio e pelas várias formas de pagamento. **PORÉM não é perfeito, se você cancelar por engano que seja, uma solicitação para trocar o produto esquece o suporte irá te responder com respostas prontas, e não terá a possibilidade de reverter isso e você terá que ficar com o produto que não gostou, pois os vendedores pediram pra você entrar em contato com o mercado livre.",3
E mt bom mas tem algum vendedor que coloca o preço do produto mas quando chegar na hora de enviar fica parecendo que não quer mandar o produto e já interou 2 vezes já de eu comprar e não mandar o produto e ser cancelado A shoppin deverá ver como estes vendedor se não tem o produto pq fica postando então e fica enganado a gente q quer comprar eu acho isso não é certo fazer estas coisas com os clientes As vezes por isso que tem mt gente que gostaria de comprar e fica com medo de ser enganado .,2
"Era o meu app de compra mais usado. Do nada cancelaram a compra de um relógio que paguei com meu cartão de crédito e me bloquearam de fazer qualquer coisa: comprar, vender, enviar mensagem para vendedores... Tudo. Inclusive meu limite que tinha pela plataforma bloqueou. Estou decepcionado, sempre pago tudo adiantado. Não me deram aviso de nada sobre o que eu violei, simplesmente bloquearam meu CPF de usar a plataforma.",3
"Ola, equipe da Shein. Estou adorando o aplicativo! A variedade de roupas é incrível e a experiência de navegação é muito divertida. A interface é fácil de usar, e eu me sinto empolgada para explorar novas peças sempre que entro. Obrigada por criar um aplicativo tão legal! Estou ansiosa para ver futuras actualizações.",5
"É ótimo o app...mais eu fiz um pedido, paguei tudo certinho, mais depois de uns dias dizia q o pedido precisava de um comprovante de pagamento mais minha instituição bancária não permite print do app, não consegui mandar então eu cancelei o pedido para não ter problemas...e pedi o reembolso já faz 2 semanas e nada, eu preciso q me reembolse por favor",2
"Aplicativo muito bom e seguro para compras. Eu tinha dado 5 estrelas, tirei só por um motivo, eu estava no nível 6, agora estou no 4 caindo para o nível 3. Na minha opinião quem conseguiu subir de nível, deveriam permanecer no nível que chegou para manter os benefícios de cada nível, pois foi um mérito de cada um, tudo que compramos, a confiança que tivemos no aplicado, no que valeu se tem uma política de ficar caindo de nível caso diminua as compras, tem que permanecer. Minha opinião",3
"Eu amo muito o app, só sinto falta mesmo é de um tema escuro tipo um Black amoled, seria ótimo optar pelo branco e o preto nas configurações, são tantos apps com tema e o Amazon sem!!!",3
"Após a penúltima atualização, não está sendo possível ver os vídeos dos anúncios. Somente na página do produto. Poderiam verificar isso ! Na área dos chips, ele carrega abre mas dá tela branca .não resolveu nessa nova atualização.",5
"Propaganda enganosa, pediu para escolher 3 produtos grátis, escolhi aí falou para poder levar os 3 produtos grátis tem que fazer uma compra de no mínimo 110 reais aí escolhi 2 produtos que deu 126 reais e na hora de finalizar a compra o valor total foi para 160 reais. Estão de brincadeira. Desinstalei, tentei apagar meu nome e CPF e não consegui.",1
"A Shoppee e muito pratica os produtos de otima qualidade chegam bem embalados antes do prazo , mas o unico problema e pior e que nao tem como abrir o app em varios aplicativos e quando acessa o sistema informa como se a conta estivesse invalida sendo que ja fiz varias compras nesse app. Ja tentei tirar o app do tablet e por so no cel mas nao vai se o suporte arrumasse isso eu voltaria a comprar com a Shoppee.",3
"Uma pena ter que voltar aqui e mudar minha avaliação, já foi uma ótima loja. Mudança de ganho e limite de pontos disponíveis para compra, aumento do valor mínimo para frete grátis (pior mudança), nenhum cupom funcionando, e o terrível remessa conforme que ainda dá pra dar um jeitinho, porém eu sinto falta de comprar em grande quantidade... Não vejo mais tantos produtos com menos de 10 reais. Não acho que vão voltar atrás com essas mudanças, o que é uma pena, já foi uma loja bem acessível.",3
"Experiência ruim com o app pois comprei um smartwatch e veio com defeito, tentei devolver não consegui, tentei receber meu dinheiro de volta não consegui. Atendimento péssimo e confuso, ficaram me enrolando e no final me deram R$ 10,00 de cupom, palhaçada. Não compro mais.",2
"Muito bom atendimento, rápida entrega, só acho que alguns produtos deixam muito a desejar, algumas empresas não deveriam estar no Mercado Livre, enviam produtos diferentes do pedido, apresentam uma coisa e vem outra inferior,mas nunca fiquei no prejuízo e compro bastante,o site é confiável",5
"O serviço prestado ao cliente, tem sido excelente. A atenção e a vontade de solucionar os problemas é algo que hoje em dia está a desaparecer e a equipa da apoio ao cliente têm sido muito prestativos......meu parabéns à equipa pelo excelente trabalho e parabéns à TEMU pela equipa.",5
"O app é muito bom sem problemas com as compras que chegaram super rápido, porém há apenas um adendo que gostaria de esclarecer, a tradução do site deixou a desejar é bem ruinzinha com alguns erros gramaticais. Porém como uso o app em inglês não me prejudicou em nada. Mas tradução não é algo tão ruim ao ponto de não entenderes. O rastreamento não é tão preciso recomendo que tu uses um app de rastreamento para ver tuas encomendas já que no site não fica explícita sua localização.",5
"App apresenta divergência nos preços, você abre e os anúncios dos produtos apresentam um valor, ao clicar tudo muda e os preços são outros. Acho isso uma enganação.kkkk",2
"Entrei no aplicativo, para testar e ver as coisas, fiquei bem Feliz com desconto, iria fazer a primeira compra de apenas um item para testar conhecer, decepção que tem que ser no mino 100 reais e ainda com tx do ICMS Fiquei chateada.",3
"app excelente pra compra preço bom,entrega na data certa ou ate antes, e podemos devolver o produto caso não nos agrade sem se preocupar com o dinheiro gasto na compra pois seremos reembolsado. Um dos melhores sites e mas confiável pra comprar na minha opinião",5
"Decepcionado com algumas coisas. Falta um opção de contato para resolver problemas, outra coisa é o Mercado Crédito. Eu tinha 1.600,00 de limite e nunca atrasei nenhum pagamento, mesmo algumas compras com taxas super altas. E hoje fui fazer uma compra e simplismente meu limite estava em 100 reais, abaixaram 1.500 reais sem me avisar e sem motivo, pois não tenho nenhuma compra que tenha usado o li.ite ou atrasado.",3
"Olá, venho por meio deste, indicar com a maior certeza de que este sem dúvida é oelhor app de entrega, é seguro, confiável e honesto. Realizei uma compra e está comprando não chegou ao endereço para recebimento, porém entrei em contato com o mercado livre e o mesmo me reembolsou o valor, quando fiquei preocupado me mostraram que são de fato honestos e super dedicados aos seus clientes. Mercado Livre, eu os agradeço pela competência e tenho certeza que continuará assim.",5
"Nada a reclamar, compro sempre pelo mercado livre, mas algumas coisas que precisa melhorar, como: 1. alguns anúncios mostra frete grátis, quando clica fala que não está disponível pra aquela localidade 2. ñ mostra os parcelamentos feito pelo mercado de crédito, deveria mostra detalhado. 3. colocar no mercado de crédito pagamento avista, da opção de avista na que já tem modo parcelado. 4. não reduzir a pontuação porque demorou de compra. é só isso, o resto esta tudo ok.",3
"Os produtos são muito bons e preços excelentes. Porém, é um aplicativo muito complicado, tem que tá sempre respondendo o que querem e já desisti várias vezes de comprar o produto devido a chatice da insistencia de tá sempre respondendo o que ñ me interessa. Como por exemplo, girar uma roleta de cupons que, mesmo você ganhando algo, ñ é aproveitádo na compra, só se comprar até certo valor.",5
"Nota média pois a compra minima é de 100,00 e tem impostos, porem com giros consegui uma compra sem valor mínimo e comprei uma bolsa pequena, muito linda. chegou rapido, material excelente. Ja os joguinhos ja tem 2 meses q jogo sem parar e cada dia esta mais dificil cada 10g de agua vale 0,01% ate chegar nos 100% vai demorar e ate a roda d'água agora pra ativar tem q usar 10x",3
"Aplicativo não achei ruim, chato são as promoções de desconto que eu não compreendo e toda vez que abre aparece. minha esposa é afiliada e não consegue gerar o link para terceiros porque sempre vem os itens de promoção da temu.",3
"É muito bom na hora da compra, mas se precisar trocar ou devolver é horrível. Raramente, muuuito raramente a nota fiscal acompanha a mercadoria e é, praticamente, impossível conseguir cópia da dita cuja. Fale conosco NÃO EXISTE..",1
"Atualizando minha opinião, a shein no início só dava descontos bons e fretes grátis, era uma loucura. Porém parei de comprar as coisas nela, porque não vem mais fretes grátis e ainda +20,00 a mais do valor da compra!",5
"Infelizmente tenho tido muita insatisfação com a a entrega da shopee, demora excessiva para receber o produto e muitas vezes recebo pedidos amassados ou com algum problema. Vocês deveriam rever a logística, pois tem produto que demorou mais de 20 dias para chegar, isso é inadmissível hoje em dia. Dessa forma vocês perderão muitos clientes, a começar por mim.",2
"Muito lento ao calcular frete, abrir páginas em geral, sempre fora do ar quando vai fazer operações, como, atualizar seus produtos. A comunicação com vendedores e clientes é muito limitada, tem aplicativo que facilita bem mais isso. Fora isso, é um aplicativo muito seguro e confiável. Sempre fico muito tranquilo em vender e comprar produtos por ele, inclusive, é o melhor para vender e comprar, pois é bem visualizado e com produtos confiáveis.",4
"Horrível, nada contra, porém não resolve nada quando o consumidor é lesado, suporte Horrível, não dão a opção de clicar no produto que eu quero, e agora vou ficar sem meu dinheiro e sem meu produto. Além da demora de 1 mês a transportadora imile nem deveria está trabalhando para a shein, já que não têm respeito pelos produtos e pelo consumidor!! Aliás desinstalando esse app, prefiro a shoppe que o suporte é rápido, e eles te dão assistência.",1
"Gostaria de elogiar o app da shein, todas as ferramentas são de facil acessos e o app é bem rápido em suas buscas. Gosto se comprar ma shein tbem pelo processo de entrega, pq vc pode comprar 10 produtos em lojas diferentes e eles entregam tudo junto.. pra mim isso é ótimo.. pq tem app de compra que eu compro e os correios chego ir me casa 5x no mesmo dia...ao invés de entregar tudo junto.. e isso acaba sendo desgastante.... Shein é 10/10",5
Só não fiquei mais satisfeito porque o prime não funciona na Amazon.de. Eu tenho para a Bélgica e não funciona na Alemanha.,3
"A navegação pelo aplicativo está cada vez mais difícil, por várias vezes o App dá erro e não aparece foto de nenhum produto, sem falar na questão de frete grátis, produtos cobrando um absurdo de frete. Na tela inicial aparece na descrição frete grátis, quando vai acessar o produto e está lá cobrando tarifa para entrega, assim fica difícil. A gente acaba comprando em outras plataformas.",1
"O app tem um problema bem chato que demora para carregar as imagens na parte dos comentários. E se comparado com outros aplicativos do tipo, como: Shopee e Aliexpress o layout deixa um pouco a desejar.",2
Gosto muito de comprar com vocês. Geralmente o produto chega antes do proposto. E são produtos de boa qualidade. Até o momento não encontrei nada pra desabonar a TEMU.,4
"Sinceramente eu estou mega chateado e frustrado com a experiência que tive com o mercado livre, comprei um produto veio com defeito me deram um prazo para devolução e o Mercado livre simples cancelou a solicitação de devolução que eu fiz porém fiz o envio do produto de volta pro vendedor e ele já recebeu e mercado livre não consegue analisar meu caso e devolver meu dinheiro.",1
A primeira compra não foi muito satisfatório demorou muito pra chegar.... Na segunda compre até q veio rápido e eu tinha uns cupons de desconto quando fiz o pagamento não ganhei nada de desconto... Aí fiz a terceira compra com 720R$ de desconto e adivinha nada d desconto...... Não sei se vale a pega compra d novo........,3
"Produtos bons. Porém o mercado livre, junto com o mercado pago me cobram por um empréstimo que não fiz. Já tentei me comunicar. Mandei Boletim de ocorrência de fraude, histórico de app, expliquei que era fraude isso como eles mesmo pediram. E continuo recebendo aviso de cobrança de juros e bloqueio futuro no mercado livre. Eles não deram continuidade acham que fraude é uma piada e eu continuo recebendo ligações , e-mails e SMS de um empréstimo. Que não fiz. Desrespeito total.",2
"Aplicativo mostra o que quer e quando quer. Tenho 2 anúncios, quando clico em um deles, sempre dá erro. Sem contar a política horrível do ML, que retirou o mercado envios de um produto meu, só por ser uma correia de sax tenor. O sax, sim, excede tamanho. Mas a correia não excede nada, nem peso nem tamanho. tem 250 gramas e embalada, seu maior comprimento é 55cm. Já liguei na central e ninguém resolve absolutamente nada.",2
"Entrega extremamente demorada, mas isso nem é o pior. Ficamos o dia inteiro (dentro do aplicativo e fora por meio de notificações) sendo bombardeados por ""promoções"" que tem um valor mínimo de compra que você tem que fazer para poder levar os ""brindes"" valores na casa dos 200~300 reais, site péssimo e essas ""promoções"" só servem pra enganar a gente com a ilusão de levar algo de graça ou minimamente barato e acabamos tendo que gastar centenas de reais pra levar itens q custariam no máximo R$ 50.",1
"O app é bem completo só falta eles atentarem para algo muito importante que outros apps já usam a muito tempo. O pagamento com dois cartões não consegui comprar uma TV simplesmente por falta desse recurso perdi a promoção e agora a TV tá bem mais cara, (resumindo não vou comprar mais)",3
"Estou amando, exatamente como descrevem os produtos, entrega certinha, sem taxas extras, brindes reais e muito bons. Super recomendo.",5
"O app é bom, o problema é que quando você compra algum produto, eles estabelece um prazo de entrega, porém nunca cumprem com a data, todas as vezes que comprei adiaram!!!",1
"Eu mesma uso a pouco tempo mas, gosto muito, não tive o que reclamar de nada que comprei, tudo bom! A única coisa que poderia melhorar, é na questão de pagamento no cartão de crédito, pois a partir de 2 vezes já entra juros, ao menos poderia ser sem juros até um certo limite de parcelas, facilitaria muito para nós clientes, sem ter que ser à vista sempre, principalmente produtos com valores mais altos!",5
"Achei o site muito bom e os preços são ótimos,fiz uma primeira compra para testar, uma pra mim e outra para minha irmã,a de minha irmã chegou rapidinho mas infelizmente as minhas não chegaram nem mesmo fora do prazo, mas eu não vou deixar de comprar, assim que eu receber o reembolso vou tentar novamente. Obs:-""Ja recebi o estorno e em breve vou comprar e foi bem rapidinho, obrigada!""👍🏼",5
"O aplicativo é bom, fácil de navegar e encontrar produtos. O problema é com relação a entrega, sempre coloco meu endereço comercial para entregas, mas tem vezes que vão no sábado a tarde entregar, deveria ter uma opção sobre horário de entrega.",4
"Sempre gostei muito de comprar na shopee pela praticidade. Mas agora fica dando uns problemas e nenhum atendente resolve, eu entrei em contato inúmeras vezes e nada de resolver meu problema, eu tento fazer pagamento com o cartão de crédito e fica dando falha no pagamento direto e nada de resolverem isso.",1
"Quanto a usabilidade do aplicativo, não tem nada de mais, de fato existem outros bem mais intuitivos. Quanto a promoção que eles colocam nas propagandas, é uma enganação total, será nescessário jogar um game dentro do app para ganhar uma moeda desse mesmo game até completar um objetivo que nunca chegará. As pessoas vão passar meses jogando com a falsa esperança que no final ganha o prêmio, mas quanto mais perto do objetivo, mas escasso o XP se torna, o jogo nunca acaba. É uma tremenda enganação!",1
"O app é bom mas quando vc vai comprar uma coisa fica outro preço, tipo uma calça de 128 reais fica 308, mesmo se vc coloca cupom, fica o mesmo preço pq o frete é grátis. Bom vocês vão passar estresse com isso na minha opinião. Eu acho que não compensa esse preço",2
Gosto muito de comprar na shopee mas poderiam banir lojas que vendem produtos de má qualidade e as que não respeitam as compras do cliente as escolhas do cliente enviando outra mercadoria no lugar(principalmente loja de roupas)e muitas vezes desistimos de pedir devolução que não compensa e nisso a loja fica com boa reputação por alto número de vendas.,4
"É um bom aplicativo, roda bem e tudo mais. Os comentários se repetem em todos os produtos, não sei se esse bug se resumiu somente ao meu. Outra coisa ruim foi que agora as minhas compras foram limitadas drasticamente em função de o aplicativo não mais oferecer frete grátis para Norte e Nordeste, na maioria das vezes o valor do frete ultrapassa o valor do produto.",3
"A opção de rastreio é meramente ilustrativa, já que não atualiza. Agora está horrível comprar porque eles te dão um prazo, mas logo já aumentam e os produtos ficam parados por uma eternidade, e a plataforma não faz nada pois ""está dentro do prazo""! Quando a encomenda anda é em círculos, e não saí do estado de origem. Não recomendo mais a Shopee pra ninguém!!!",1
"Muito bom, tem de tudo, fácil de navegar , só não dá informações muito completa dos produtos , as avaliações também são muito importante mas outros aplicativos de e-comerce são mais completas nas avaliações , a logística de entrega é um pouco demorado algumas vezes",5
Só não estou gostando das postagens e das entregas está demorando de mais ultimamente estou só comprando e tendo muita raiva uma demora para postar o produto outra demora pra entregar está muito desorganizado a shopee já foi boa mais ultimamente está deixando muito a deseja nesse sentido de chegar o produto até a mim já demora pela distância agora pela organização da empresa é intolerável continua assim vou deixar de compra -la por muito tempo.,2
"O aplicativo é muito bom, porém, a parte dos produtos ""gratuitos"" é muito ruim, por que tem que jogar um jogo pra ganhar, e esse jogo demora de mais, ficar se humilhando lá já é culpa minha, mas vcs fazerem essa ação aí! Foi até que boa, mas o jogo é Ruim pra caramba!!! Se vcs agilizasse lá pra ganhar os produtos mais rápido, seria uma maravilha,caso contrário, beleza!!!!!.",2
"Achei simplesmente RIDÍCULO não poder mais comprar ebook pelo aplicativo. Pelo que entendi a culpa é do Google play, mas isso é um absurdo. Era simplesmente o que eu mais fazia. Olhava os livros que tinha na lista de desejo, se tinha promoção eu já comprava, rápido e fácil. Agora eu tenho que abrir no navegador para comprar? RIDÍCULO!",2
"O  app é  muito bom, pois facilita encontrar os produtos que procuramos. Quanto ao Mercado Livre, é excelente instrumento para compras e vendas de produto. A UNICA coisa que está impraticável é o valor do envio das mercadorias, já que, em alguns casos, o envio se torna quase duas vezes mais caro que a mercadoria. Qual o critério utilizado, já que estou falando do correio convencional? O que pensam fazer para melhorar isso, ou, pelo menos, deixar como era antes? Tenho deixado de comprar porxesse motivo. Obrigada!!!",4
"Olá, me chamo Thainá e utilizo este aplicativo a cerca de 4 anos. Avaliação: O aplicativo em si é bom e confiável, mas o único problema que percebi até agora no aplicativo é referente as fotos publicadas nas avaliações dos produtos que na maioria das vezes não são possíveis visualizar pois não carregam direito quando clicamos nelas. Creio que esse problema acabe atrapalhando a experiência dos clientes, trazendo com sigo uma certa insegurança ao comprar os produtos desejados.",3
"Ótima plataforma de compras online. Podendo achar de tudo que precisamos com preços bem acessível, mas o aplicativo apresenta alguns leves travamentos e em alguns momentos está se mostrando limitado quanto a conexão com a internet ( 3g , 4g ou wi-fi ).",3
"Esse aplicativo trava demais, você abre o aplicativo e em pouco instante trava tudo e você não vê mais nada .... Travando todas as páginas.... Aí você tem que fechar o aplicativo e tornar abrir novamente..... Isso é horrível..... Estou tentando fazer compras mas desse jeito não é fácil.... Esse problema é persistente a tempos e ninguém corrige essa falha horrível",2
O app está com um bug de interface quando tento enviar links de produtos clicando no botão para copiar ou enviar link não acontece nada.,4
O aplicativo é os produtos são bons mas deixa a desejar na entrega vc compra o produto colocam como entregue sem a gente receber fora que jogam o produto pelo portão e não chamam isso porque tem gente em casa não sei se vou comprar mais pela shein não gostei da experiência espero que o restante das compras chegue.,4
"Melhor aplicativo de compras de roupas do mundo, porém a atualização das notificações do rastreamento de vocês é péssima. Um problema que está me enchendo mais ainda é que vocês estão me enviando propagandas bastante vulgares. Deixem as propagandas mais family friendly, por favor 🙏🏻",3
"O app excelente é maravilhoso de usar e de fazer compras o frente, também é baixo o preço. mas tem um porém Nei todas as coisas que a gente quer tem lá só isso que é o único erro. Se tivesse todas as coisas que a gente quer lá não seria só excelente seria tudo de bom 😍",4
"Eu gostava muito de comprar nesse app , mas sinceramente vou parar , agora que tão com a ANJUN , está horrível, meus pacotes não chegam , dá falha na entrega, e devolve os pacotes , não comprem mais , pois vão passar raiva igual a mim ! 😭😭😭😭😭 Obs: só pus cinco estrelas pela consideração a qualidade dos produtos da shein , e pra vocês vocês verem logo e conseguirem escapar desse problema que é a ANJUN , se eu soubesse antes , teria cancelado o pedido .",5
"Boa tarde! Neste exato momento me encontro insatisfeita , fiz uma compra e veio outro item. Tento contatar e nao consigo, então tive que vim por aqui pra vê se sou ouvido. O conjunto comprado era alfaiataria e veio de moletom, diferença enorme mas o curioso e que não erram na cor . Quero o envio imediato da mercadoria correta ou meu dinheiro de volta",1
"As encomendas chegam rápido, tem várias promoções, cupons e estilos variados. O aplicativo é muito bom, mas o programa de acumular pontos poderia ser melhor. Algumas coisas ainda estão em inglês e fica difícil saber o que é cada coisa: como fazer e participar, por exemplo. Mesmo nas configurações estando que sou do BR e que o idioma é português.",5
"vale muito apena baixar temu, os produtos são de ótima qualidade, e chegam super rápido, mais demora para completar as missões",4
"Ponto positivo pra variedade de produtos que você encontra por lá, o rastreio dos pedido também é preciso. Mas ultimamente tem bugado bastante, na maioria das vezes não reconhece o clique ao selecionar um cupom de desconto na aba de finalização do pedido, tendo que clicar nele mais de 1 vez dificultando a compra quando você encontra um bom cupom por exemplo e tem que ser rápido pois logo ele esgota. A aba de lives é uma tristeza, principalmente quando usa o modo pip.",3
"Começou muito bem roupa barata e acessível para todos os gostos agora vejo casados que vendiam a 19€ a custar 49€ o mesmo casaco , camisolas que custavam 9€ a custar 29€ sinceramente já não vale de todo a pena comprar pela shein as promoçoes de black friday nem se podem chamar promoçoes porque a roupa está caríssima é uma pena era cliente habitual mas sinceramente por os preços que vendem agora compro em qualquer loja de roupa cá em Portugal e com melhor qualidade",1
"É maravilhoso o app, bons produtos e variedade mas demora muito pra confirmar o pagamento. Tentem melhorar isso por favor.",4
"Gosto muito do app,mas essa semana me decepcionei,a shein deveria ter a opção de reembolso quando o pacote for furtado,pois meu pacote está como entregue no app, e eu ñ recebi até hoje,a transportadora IMILE é péssima,a shein deveria para de trabalhar com ela,no Google diz que essa empresa está fechada como se no estivesse trabalhando mais,ñ consigo reclamar no Google, sinceramente, se continuar com essa transportadora,eu ñ irei mais compra na shein,claramente o entregador ficou com a MA ENCOMEN",1
"Muito chateado. Comprei um produto que precisava muito para meus negócios, me decepcionou muito. Ficou semana que iria me enviar, e do nada sem justificativa cancelou o meu pedido e só vai estornar depois de 20 dias. Comprava quase todas semana. Agora estou com medo de fazer novas compras. Só não dou uma estrela porque já fiz várias compras e vieram certinho. Só não entendi porquê isso ocorreu e não tive resposta. Fazendo eu ver navios",2
"Gosto muito do atendimento, politicas de de devolução e agilidade para produtos ML, mas melhoraria a questão das buscas, acho que quando fazemos uma busca ela deveria trazer aquilo que se pede, no ML ele traz o que encontra e mais um monte de itens sem muita conexão ao item de busca. Os filtros deveriam auxiliará mais, criando buscas com mais acurácia por exemplo por voltagem, cor, tamanho, etc. Devia ter um sistema Prime/VIP que agilizaria as entregas e minimizariam custos com frete.",4
"Não usava , passei a usar e gostava mt , o app é ótimo!!! PORÉM, agora tem, frete 15 + taxa de envio 15 + impostos incluídos + 11 compra 42,71 !! NÃO TEM CONDIÇÕES! Moro no DF oque não falta é opção, Internet é pela facilidade e as vezes pelo preço oque não é o caso !!",2
"Sempre gostei de compra na Amazon porque as encomendas vem em ótimas qualidades e bem embalados, principalmente os livros. Mas o rastreador da Amazon é bem ruim, recebi uma encomenda de livros mês passado e no app ainda estava que não foi entregue, e na última compra fui noticiada que o livro estava voltando para o vendedor e que ainda estava em São Paulo, mas acabou chegando ontem aqui em casa. Espero que melhores o sistema de rastreamento da encomenda, de resto está ótimo.",3
"Acho tudo que preciso, com preço bom, me dá a possibilidade de uma ampla busca para achar a melhor quantidade e preço, chega tudo bem rapidinho, eu compro muito e é bem raro ter algum problema, mas a própria empresa Shopee resolve rápido em questão de reembolso e troca, estou bastante satisfeita com o app, recomendo 💞",5
